"DEPT","MMK","GR","TENS","CALI","BHVT","AHVT","LLDC","LLSC","MSFL","DPHI","NPHI","RHOB","DRHO","PE","LLS","LLD","CLLD","LATITUDE","LOGITUDE"
5518,0,118.5923,5087.6191,8.3575,405.3453,118.3651,48.6371,50.0781,37.8775,-1.4825,14.8891,2.7354,5e-04,3.8418,49.3428,52.6856,18.9805,"41.12738","-81.056164"
5518.25,0,118.7468,5017.8135,8.3559,405.2501,118.3367,48.0039,48.8793,37.2835,-1.2902,14.4758,2.7321,0.0012,3.8912,48.1563,51.9829,19.2371,"41.12738","-81.056164"
5518.5,0,119.3439,4962.5693,8.3616,405.1549,118.3083,47.2909,47.9877,36.9612,-1.0056,14.3363,2.7272,0.0015,3.9208,47.262,51.1853,19.5369,"41.12738","-81.056164"
5518.75,0,119.9516,5064.4507,8.366,405.0595,118.2798,46.1995,47.229,40.7057,-0.6778,14.8084,2.7216,0.0012,3.9083,46.5023,49.9689,20.0124,"41.12738","-81.056164"
5519,0,120.5893,5102.4165,8.3517,404.9641,118.2512,45.6575,46.9353,34.542,-0.4554,14.7905,2.7178,7e-04,3.8578,46.235,49.3796,20.2513,"41.12738","-81.056164"
5519.25,0,120.7146,5057.958,8.3455,404.869,118.2229,46.2563,47.0128,18.1749,-0.3836,15.2243,2.7166,4e-04,3.8063,46.3223,50.05,19.98,"41.12738","-81.056164"
5519.5,0,121.1368,4997.2383,8.3404,404.774,118.1947,46.2404,46.1477,12.4483,-0.5056,15.5675,2.7186,1e-04,3.7525,45.4725,50.0368,19.9853,"41.12738","-81.056164"
5519.75,0,121.8225,5023.6025,8.3405,404.6792,118.1667,44.7,45.8495,7.0267,-0.6424,15.8648,2.721,-5e-04,3.7075,45.1763,48.3261,20.6928,"41.12738","-81.056164"
5520,0,122.348,5008.5811,8.3357,404.5844,118.1386,44.7193,45.856,3.033,-0.7871,15.3728,2.7235,-0.0012,3.6819,45.1907,48.3515,20.6819,"41.12738","-81.056164"
5520.25,0,122.7743,5077.9746,8.3341,404.4896,118.1107,45.073,46.1984,1.1655,-0.9065,15.4945,2.7255,-0.0025,3.6691,45.5332,48.7457,20.5146,"41.12738","-81.056164"
5520.5,0,123.2924,5081.4165,8.3339,404.3949,118.0828,46.0116,46.676,2.0731,-0.7705,15.9877,2.7232,-0.0039,3.6734,46.0075,49.7884,20.085,"41.12738","-81.056164"
5520.75,0,124.463,5059.4771,8.3326,404.3002,118.0549,46.3305,47.9359,1.7328,-0.567,16.4298,2.7197,-0.0057,3.7015,47.2603,50.1438,19.9426,"41.12738","-81.056164"
5521,0,126.0273,5009.6431,8.3375,404.2055,118.0271,47.144,48.7995,2.1283,-0.3576,16.6779,2.7161,-0.0078,3.7234,48.1091,51.0435,19.5911,"41.12738","-81.056164"
5521.25,0,127.476,5022.7749,8.3361,404.1107,117.9991,48.1205,49.115,3.0894,-0.1606,16.5691,2.7127,-0.0099,3.7282,48.4248,52.1305,19.1826,"41.12738","-81.056164"
5521.5,0,127.6469,5050.0562,8.3323,404.016,117.9711,49.1004,50.0661,3.4482,-0.1523,16.9463,2.7126,-0.0122,3.707,49.3759,53.2242,18.7885,"41.12738","-81.056164"
5521.75,1,128.0089,5065.4121,8.3334,403.9213,117.9433,49.8964,52.0849,2.3248,-0.2443,16.3022,2.7142,-0.0137,3.6473,51.3789,54.109,18.4812,"41.12738","-81.056164"
5522,0,127.4712,4971.3652,8.3339,403.8266,117.9154,50.3814,52.3338,2.3536,-0.2198,16.0075,2.7138,-0.0148,3.5885,51.6253,54.6485,18.2988,"41.12738","-81.056164"
5522.25,0,127.7445,4999.4507,8.3352,403.7319,117.8875,49.4906,51.998,2.9443,-0.1233,15.9842,2.7121,-0.0151,3.5382,51.2893,53.6556,18.6374,"41.12738","-81.056164"
5522.5,0,128.2358,5049.0835,8.3392,403.6372,117.8596,49.2363,50.3947,3.7035,0.1151,16.3872,2.708,-0.0148,3.5085,49.69,53.369,18.7375,"41.12738","-81.056164"
5522.75,0,127.6981,5000.6357,8.3373,403.5424,117.8316,49.248,50.1029,3.5027,0.4315,16.6909,2.7026,-0.0142,3.5144,49.4036,53.3838,18.7323,"41.12738","-81.056164"
5523,0,127.4712,4901.3926,8.3387,403.4476,117.8036,49.8853,49.8939,3.4674,0.5747,16.7221,2.7002,-0.0131,3.5296,49.1936,54.0916,18.4871,"41.12738","-81.056164"
5523.25,0,127.4614,4924.873,8.3451,403.3528,117.7756,51.088,49.9232,4.0227,0.5817,16.8725,2.7001,-0.0118,3.5622,49.2111,55.4245,18.0426,"41.12738","-81.056164"
5523.5,0,127.9055,4974.5391,8.3438,403.2578,117.7475,51.1933,50.4602,4.3353,0.4022,16.6069,2.7031,-0.0104,3.6085,49.7466,55.543,18.0041,"41.12738","-81.056164"
5523.75,0,128.6027,4935.7358,8.345,403.1629,117.7194,51.2789,51.4224,5.5541,0.2682,16.0931,2.7054,-0.0091,3.6584,50.6996,55.6372,17.9736,"41.12738","-81.056164"
5524,0,127.4614,4907.6733,8.3485,403.0679,117.6912,51.1183,51.3841,6.1335,0.161,15.205,2.7072,-0.0083,3.7116,50.6552,55.455,18.0326,"41.12738","-81.056164"
5524.25,0,125.3017,4961.5645,8.3539,402.9729,117.663,51.6743,52.1322,6.9146,0.1582,14.8035,2.7073,-0.0079,3.7536,51.3878,56.069,17.8352,"41.12738","-81.056164"
5524.5,0,122.7824,4947.3364,8.3571,402.8777,117.6347,51.9259,52.7738,9.0475,0.2209,14.7616,2.7062,-0.0078,3.7721,52.0188,56.346,17.7475,"41.12738","-81.056164"
5524.75,0,120.5901,5010.2808,8.3569,402.7825,117.6062,52.6435,53.0778,7.884,0.1778,15.1859,2.707,-0.008,3.7709,52.3208,57.1456,17.4992,"41.12738","-81.056164"
5525,0,120.7959,5002.9497,8.3608,402.6873,117.5778,52.8886,53.2724,3.9772,0.294,15.6108,2.705,-0.0084,3.7557,52.5066,57.4147,17.4171,"41.12738","-81.056164"
5525.25,0,122.6433,4929.0532,8.3642,402.5919,117.5493,52.3149,51.9868,3.6701,0.3362,15.5116,2.7043,-0.0089,3.735,51.2246,56.7723,17.6142,"41.12738","-81.056164"
5525.5,0,125.0918,4950.0752,8.3685,402.4966,117.5207,51.0273,50.9122,3.2314,0.4454,15.6075,2.7024,-0.0093,3.7241,50.1504,55.3343,18.072,"41.12738","-81.056164"
5525.75,0,126.787,5028.5649,8.3678,402.4011,117.4921,49.1877,50.0392,2.3358,0.6181,15.5995,2.6994,-0.0091,3.7161,49.2859,53.2883,18.7659,"41.12738","-81.056164"
5526,0,126.4348,4962.5586,8.3683,402.3056,117.4634,48.575,49.452,2.2999,0.4961,16.0468,2.7015,-0.0086,3.7214,48.7025,52.6065,19.0091,"41.12738","-81.056164"
5526.25,0,124.986,4907.8188,8.366,402.2101,117.4347,47.528,48.4066,5.1601,0.4112,16.3262,2.703,-0.0083,3.7337,47.6699,51.4448,19.4383,"41.12738","-81.056164"
5526.5,0,123.9188,4968.9629,8.3602,402.1147,117.4061,47.4259,48.2219,8.6223,0.2188,16.7891,2.7063,-0.0078,3.739,47.4968,51.3365,19.4793,"41.12738","-81.056164"
5526.75,0,123.4527,4946.5879,8.3557,402.0193,117.3776,47.9546,48.5153,14.2783,-0.2072,16.8466,2.7135,-0.0072,3.747,47.7955,51.9283,19.2573,"41.12738","-81.056164"
5527,0,124.4695,4917.541,8.3558,401.9242,117.3492,46.7353,48.291,17.5582,-0.4385,16.5633,2.7175,-0.0059,3.7465,47.5728,50.5731,19.7734,"41.12738","-81.056164"
5527.25,0,125.675,4932.2827,8.3528,401.8289,117.3208,46.4284,47.5844,20.8699,-0.6732,16.6445,2.7215,-0.0043,3.7485,46.8772,50.2349,19.9065,"41.12738","-81.056164"
5527.5,0,126.9774,4923.2754,8.3626,401.7338,117.2925,45.6693,46.7449,13.435,-0.8694,16.6593,2.7249,-0.0027,3.7604,46.0279,49.3831,20.2498,"41.12738","-81.056164"
5527.75,0,127.193,4902.6104,8.3565,401.6385,117.264,45.2679,46.5312,8.0933,-0.8151,16.2374,2.7239,-0.0014,3.7713,45.8263,48.9429,20.432,"41.12738","-81.056164"
5528,0,126.0004,4920.6372,8.3529,401.5432,117.2356,44.8872,46.1141,5.7777,-0.8235,15.7229,2.7241,-5e-04,3.7877,45.4185,48.5233,20.6086,"41.12738","-81.056164"
5528.25,0,123.6983,4947.0801,8.3517,401.4481,117.2073,44.6742,46.3886,5.17,-0.9198,15.5004,2.7257,8e-04,3.7995,45.6929,48.2879,20.7091,"41.12738","-81.056164"
5528.5,0,121.7973,4891.7476,8.3511,401.353,117.179,44.8045,46.2107,4.7117,-1.0897,15.545,2.7286,0.0022,3.8138,45.5173,48.433,20.6471,"41.12738","-81.056164"
5528.75,0,121.1335,4894.7085,8.3526,401.2579,117.1507,44.6854,45.4654,4.2525,-1.37,15.322,2.7334,0.004,3.8347,44.7757,48.2996,20.7041,"41.12738","-81.056164"
5529,0,120.9456,4946.063,8.3528,401.1628,117.1224,44.7249,46.268,4.218,-1.5304,15.9169,2.7362,0.005,3.8518,45.5712,48.3432,20.6854,"41.12738","-81.056164"
5529.25,0,120.6707,4957.9209,8.3559,401.0677,117.094,44.7464,46.3581,2.8255,-1.4823,16.0464,2.7353,0.0053,3.867,45.6555,48.3644,20.6763,"41.12738","-81.056164"
5529.5,0,118.2075,4918.291,8.359,400.9724,117.0657,45.0253,46.3279,2.339,-1.1716,15.8238,2.73,0.0051,3.8799,45.6205,48.6714,20.546,"41.12738","-81.056164"
5529.75,0,115.9477,4910.5234,8.363,400.8772,117.0372,45.9615,47.1498,1.7032,-0.592,14.9307,2.7201,0.0043,3.8908,46.4288,49.7073,20.1178,"41.12738","-81.056164"
5530,0,114.2606,4938.1611,8.3691,400.7818,117.0087,47.5975,48.5776,1.9539,-0.2735,14.8439,2.7147,0.0052,3.8962,47.834,51.5192,19.4102,"41.12738","-81.056164"
5530.25,0,114.7389,4924.9629,8.3695,400.6863,116.98,49.0032,50.7803,1.5962,-0.0874,14.7122,2.7115,0.0059,3.898,50.0179,53.0815,18.8389,"41.12738","-81.056164"
5530.5,0,116.252,4916.2783,8.3699,400.5908,116.9513,49.1378,52.2997,1.3538,0.0038,14.8093,2.7099,0.0065,3.8742,51.5242,53.2308,18.7861,"41.12738","-81.056164"
5530.75,0,116.8978,4901.7612,8.3702,400.4952,116.9225,48.4882,52.0552,1.2353,-0.2158,14.6939,2.7137,0.0069,3.8331,51.2811,52.5082,19.0446,"41.12738","-81.056164"
5531,0,115.9673,4904.7778,8.369,400.3997,116.8938,47.6355,50.8659,2.4904,-0.1233,14.8595,2.7121,0.0063,3.7869,50.1037,51.5616,19.3943,"41.12738","-81.056164"
5531.25,0,114.0337,4883.4985,8.3685,400.3042,116.8651,47.1331,50.395,2.4493,0.015,15.0151,2.7097,0.0064,3.7311,49.6376,51.0038,19.6064,"41.12738","-81.056164"
5531.5,0,113.1421,4856.6099,8.3726,400.2087,116.8365,47.1407,50.3642,4.2042,-0.0487,14.9182,2.7108,0.0073,3.6928,49.5996,51.0087,19.6045,"41.12738","-81.056164"
5531.75,0,114.8439,4898.665,8.3651,400.1132,116.8077,46.6925,49.8331,11.73,0.0263,14.8412,2.7095,0.0087,3.6628,49.0863,50.5174,19.7952,"41.12738","-81.056164"
5532,0,118.371,4878.8384,8.3725,400.0178,116.7791,45.654,47.9,14.9687,-0.1177,14.9577,2.712,0.0097,3.646,47.1564,49.3576,20.2603,"41.12738","-81.056164"
5532.25,0,121.8095,4818.2866,8.3724,399.9222,116.7503,45.0341,46.3085,13.6738,-0.3268,15.5793,2.7156,0.0098,3.6533,45.5791,48.6696,20.5467,"41.12738","-81.056164"
5532.5,0,124.6306,4803.0757,8.3701,399.8266,116.7215,45.0693,47.3383,16.0806,-0.2867,16.0157,2.7149,0.0091,3.6724,46.6038,48.7108,20.5293,"41.12738","-81.056164"
5532.75,0,125.37,4812.7656,8.365,399.7311,116.6928,45.1472,48.8907,17.0245,-0.328,15.8378,2.7156,0.0078,3.7064,48.1517,48.8016,20.4911,"41.12738","-81.056164"
5533,0,124.5045,4818.4878,8.3654,399.6357,116.6642,45.0362,48.765,16.4002,-0.3605,15.6182,2.7162,0.0073,3.7419,48.0265,48.678,20.5432,"41.12738","-81.056164"
5533.25,0,122.0942,4794.2803,8.3595,399.5403,116.6356,44.7552,48.3406,17.937,-0.2677,15.2459,2.7146,0.0065,3.7701,47.6157,48.3712,20.6735,"41.12738","-81.056164"
5533.5,0,119.5302,4774.0181,8.3563,399.445,116.6072,44.5351,47.6297,24.7337,-0.3244,14.8617,2.7155,0.0046,3.7848,46.916,48.1296,20.7772,"41.12738","-81.056164"
5533.75,0,117.8911,4794.0903,8.3548,399.3498,116.5788,44.3126,47.6982,34.7655,-0.3967,14.5076,2.7168,0.0032,3.7796,46.9865,47.884,20.8838,"41.12738","-81.056164"
5534,0,118.0969,4843.3545,8.3519,399.2546,116.5504,44.2987,48.0226,33.6226,-0.3201,14.5343,2.7155,3e-04,3.7631,47.3133,47.8711,20.8894,"41.12738","-81.056164"
5534.25,0,120.0541,4840.6948,8.3559,399.1595,116.5221,43.8765,47.6259,34.6662,-0.3105,14.3887,2.7153,-0.0019,3.7422,46.913,47.3992,21.0974,"41.12738","-81.056164"
5534.5,0,122.8816,4863.1919,8.3539,399.0642,116.4937,42.3226,45.5901,35.6185,-0.297,14.7209,2.7151,-0.0029,3.7241,44.8972,45.6779,21.8924,"41.12738","-81.056164"
5534.75,0,125.3293,4850.7642,8.3523,398.9691,116.4654,41.4083,44.8641,34.0006,-0.2966,14.71,2.7151,-0.005,3.724,44.1799,44.666,22.3884,"41.12738","-81.056164"
5535,0,127.4183,4893.8936,8.3441,398.874,116.4371,41.5503,45.5546,33.9523,-0.2512,15.4102,2.7143,-0.0069,3.7297,44.8779,44.8297,22.3066,"41.12738","-81.056164"
5535.25,0,129.1103,4914.792,8.3379,398.779,116.4089,42.1535,45.956,33.449,-0.3595,15.1763,2.7161,-0.0095,3.7325,45.2862,45.5032,21.9765,"41.12738","-81.056164"
5535.5,0,129.1387,4910.1094,8.3381,398.6842,116.381,43.0336,46.8264,35.5584,-0.3802,15.5281,2.7165,-0.0124,3.7288,46.1497,46.479,21.5151,"41.12738","-81.056164"
5535.75,1,128.2928,4859.0796,8.3383,398.5894,116.353,43.4352,47.3197,36.2844,-0.2289,15.1882,2.7139,-0.0148,3.7052,46.639,46.9243,21.3109,"41.12738","-81.056164"
5536,0,125.9752,4832.9839,8.3371,398.4946,116.325,43.6134,47.8009,38.742,-0.1658,15.004,2.7128,-0.0164,3.6821,47.1186,47.123,21.2211,"41.12738","-81.056164"
5536.25,0,123.7537,4851.5356,8.3447,398.3998,116.297,43.9815,48.1025,38.5689,0.0147,15.1405,2.7097,-0.0172,3.6653,47.4049,47.5251,21.0415,"41.12738","-81.056164"
5536.5,0,121.3003,4877.688,8.3401,398.3049,116.2689,44.5344,49.444,40.1183,0.1286,14.904,2.7078,-0.0177,3.6671,48.7443,48.1425,20.7717,"41.12738","-81.056164"
5536.75,0,119.3057,4859.5269,8.3382,398.2101,116.2409,44.8397,49.8137,38.2076,0.1135,14.7872,2.7081,-0.0174,3.6965,49.1147,48.4831,20.6258,"41.12738","-81.056164"
5537,0,117.0622,4805.9482,8.3342,398.1153,116.2129,44.8202,49.5149,35.9625,-0.0564,14.1463,2.711,-0.0161,3.734,48.8252,48.4649,20.6335,"41.12738","-81.056164"
5537.25,0,115.5215,4829.0723,8.3381,398.0206,116.185,44.8226,49.2273,34.9853,-0.2496,14.2739,2.7143,-0.0147,3.7791,48.5329,48.4642,20.6338,"41.12738","-81.056164"
5537.5,0,115.3637,4917.2168,8.3339,397.9258,116.157,44.5284,48.1049,35.3941,-0.4296,14.4209,2.7173,-0.0127,3.8197,47.4259,48.1412,20.7722,"41.12738","-81.056164"
5537.75,0,116.0998,4926.0015,8.3313,397.8311,116.1291,44.4282,47.6997,35.3344,-0.6097,14.9415,2.7204,-0.0102,3.8491,47.028,48.0322,20.8194,"41.12738","-81.056164"
5538,0,118.0326,4868.1436,8.3262,397.7365,116.1013,44.6479,48.0009,37.7021,-0.7279,14.8239,2.7224,-0.0082,3.8717,47.3358,48.2803,20.7124,"41.12738","-81.056164"
5538.25,0,120.4283,4860.9009,8.3291,397.6419,116.0735,45.0216,48.2033,40.0327,-0.6886,14.8131,2.7218,-0.0062,3.8845,47.5317,48.6929,20.5369,"41.12738","-81.056164"
5538.5,0,122.0112,4888.3271,8.3335,397.5473,116.0458,45.4195,48.4916,39.9152,-0.7287,14.388,2.7225,-0.0047,3.8857,47.8105,49.131,20.3538,"41.12738","-81.056164"
5538.75,0,123.015,4951.5835,8.3352,397.4526,116.0179,45.6231,48.798,38.2214,-0.7537,14.5715,2.7229,-0.0043,3.8744,48.1117,49.3556,20.2611,"41.12738","-81.056164"
5539,0,123.4006,4910.2437,8.3381,397.3579,115.99,46.9421,50.0454,37.637,-0.7196,14.3795,2.7223,-0.0044,3.8568,49.3451,50.8187,19.6778,"41.12738","-81.056164"
5539.25,0,123.0199,4873.6748,8.3451,397.2631,115.962,49.4821,51.7062,34.6298,-0.8723,14.1252,2.7249,-0.0047,3.8305,50.9813,53.637,18.6439,"41.12738","-81.056164"
5539.5,0,123.1387,4937.2227,8.3559,397.1681,115.9338,50.8235,53.2162,34.8011,-0.9629,13.9052,2.7265,-0.0054,3.8067,52.4601,55.1196,18.1424,"41.12738","-81.056164"
5539.75,0,124.1832,4979.2891,8.3526,397.0729,115.9055,51.6231,53.3829,36.8689,-1.0581,13.8403,2.7281,-0.0059,3.7869,52.6318,56.0131,17.853,"41.12738","-81.056164"
5540,0,125.3977,4940.2402,8.3523,396.9778,115.8771,52.389,53.6228,40.4996,-1.0902,13.9374,2.7286,-0.0068,3.7735,52.8707,56.8665,17.585,"41.12738","-81.056164"
5540.25,0,126.0533,4921.6548,8.3519,396.8827,115.8488,53.4501,54.1202,40.3831,-1.0428,14.1803,2.7278,-0.0078,3.7615,53.3654,58.0494,17.2267,"41.12738","-81.056164"
5540.5,0,125.0446,4930.1372,8.3508,396.7875,115.8205,55.0901,56.0418,41.0286,-0.8993,14.3087,2.7254,-0.0084,3.7442,55.2756,59.8791,16.7003,"41.12738","-81.056164"
5540.75,0,122.3399,4930.8638,8.3486,396.6924,115.7923,56.2511,57.5274,44.5724,-0.5891,14.0193,2.7201,-0.0091,3.7253,56.7559,61.1768,16.3461,"41.12738","-81.056164"
5541,0,120.0207,4924.9844,8.3444,396.5974,115.764,56.3721,58.6455,45.7847,-0.345,13.4436,2.7159,-0.0089,3.6913,57.8755,61.3162,16.3089,"41.12738","-81.056164"
5541.25,0,117.691,4902.3418,8.3455,396.5025,115.7359,55.5892,57.4773,37.5341,-0.058,13.3802,2.711,-0.008,3.6753,56.7125,60.4414,16.5449,"41.12738","-81.056164"
5541.5,0,117.6194,4893.457,8.343,396.4075,115.7078,54.4305,55.7198,36.8784,0.1549,13.4403,2.7074,-0.0071,3.6676,54.9715,59.1516,16.9057,"41.12738","-81.056164"
5541.75,0,118.4052,4910.0313,8.344,396.3126,115.6797,53.0809,55.1461,37.1932,0.1223,14.2429,2.7079,-0.0055,3.6669,54.3994,57.6458,17.3473,"41.12738","-81.056164"
5542,0,119.5139,4929.1196,8.3466,396.2177,115.6515,52.5082,54.8395,33.9722,0.1279,13.999,2.7078,-0.0046,3.6859,54.0898,57.005,17.5423,"41.12738","-81.056164"
5542.25,0,120.3266,4926.1699,8.3499,396.1227,115.6234,52.3047,54.767,31.366,0.0645,14.3149,2.7089,-0.0042,3.6909,54.0114,56.775,17.6134,"41.12738","-81.056164"
5542.5,0,120.6341,4896.6309,8.35,396.0276,115.5951,50.9868,53.3656,35.5573,-0.1181,14.5172,2.712,-0.0038,3.6997,52.6195,55.3071,18.0809,"41.12738","-81.056164"
5542.75,0,122.4627,4868.8027,8.3606,395.9325,115.5668,48.0973,51.0639,35.7497,-0.2398,15.4148,2.7141,-0.0035,3.7195,50.3154,52.0825,19.2003,"41.12738","-81.056164"
5543,0,124.8697,4851.5576,8.352,395.8372,115.5384,46.9769,49.8046,35.0948,-0.4198,15.3855,2.7172,-0.003,3.7434,49.0813,50.845,19.6676,"41.12738","-81.056164"
5543.25,0,128.6775,4812.7993,8.3532,395.7421,115.5101,46.6347,49.4951,33.6021,-0.6482,15.2967,2.7211,-0.0022,3.774,48.7719,50.4636,19.8163,"41.12738","-81.056164"
5543.5,0,131.8321,4869.127,8.353,395.6469,115.4817,46.2525,49.1099,33.4791,-0.7046,15.1992,2.722,-0.002,3.8006,48.3901,50.0393,19.9843,"41.12738","-81.056164"
5543.75,0,132.7594,4899.8384,8.3609,395.5518,115.4534,45.7262,48.3694,33.1865,-0.6556,15.8368,2.7212,-0.0023,3.7997,47.6419,49.4479,20.2233,"41.12738","-81.056164"
5544,0,133.0214,4850.9429,8.3808,395.4565,115.4249,45.3978,48.2535,33.5908,-0.6246,16.4505,2.7207,-0.0028,3.775,47.4926,49.0661,20.3807,"41.12738","-81.056164"
5544.25,0,131.9468,4858.811,8.3945,395.3607,115.3959,45.2652,48.1719,32.859,-0.554,16.0255,2.7195,-0.0037,3.7344,47.3883,48.9073,20.4469,"41.12738","-81.056164"
5544.5,0,131.183,4936.8765,8.4221,395.2646,115.3667,45.3834,48.3538,34.5583,-0.5601,15.4133,2.7196,-0.0041,3.6862,47.521,49.0146,20.4021,"41.12738","-81.056164"
5544.75,0,130.9576,5000.3335,8.4474,395.1679,115.3368,45.8001,48.7546,35.5882,-0.6807,14.7786,2.7216,-0.004,3.6507,47.8741,49.4549,20.2204,"41.12738","-81.056164"
5545,0,130.4696,4928.5503,8.4008,395.0706,115.3063,46.9498,50.0546,38.65,-0.6661,14.6931,2.7214,-0.004,3.6261,49.2425,50.7714,19.6961,"41.12738","-81.056164"
5545.25,0,129.5601,4935.1665,8.3641,394.9744,115.2768,47.9239,50.9302,38.7507,-0.5142,14.7909,2.7188,-0.0039,3.6155,50.1764,51.8866,19.2728,"41.12738","-81.056164"
5545.5,0,127.6574,4904.3208,8.3387,394.879,115.2483,48.0584,50.6798,41.0837,-0.3433,14.641,2.7159,-0.0044,3.6128,49.9737,52.0592,19.2089,"41.12738","-81.056164"
5545.75,0,125.056,4909.6172,8.3328,394.7842,115.2203,48.2161,50.4836,40.2717,-0.1872,15.0197,2.7132,-0.0051,3.6095,49.7896,52.24,19.1424,"41.12738","-81.056164"
5546,0,122.4245,4975.8247,8.3374,394.6895,115.1924,48.8331,50.4989,39.2977,-0.2121,15.1882,2.7136,-0.0053,3.6166,49.7965,52.9221,18.8957,"41.12738","-81.056164"
5546.25,0,120.3843,4953.1377,8.3343,394.5948,115.1644,49.2332,50.9033,35.1068,-0.4232,15.2684,2.7172,-0.005,3.6297,50.2037,53.37,18.7371,"41.12738","-81.056164"
5546.5,0,119.7637,4896.7432,8.3324,394.5,115.1365,49.3613,51.018,36.2726,-0.707,14.672,2.7221,-0.0038,3.6443,50.3211,53.5143,18.6866,"41.12738","-81.056164"
5546.75,0,120.5332,4978.3057,8.3349,394.4054,115.1087,49.9012,51.0142,34.1746,-0.8981,14.3889,2.7254,-0.0027,3.6746,50.3128,54.1129,18.4799,"41.12738","-81.056164"
5547,0,123.4673,5021.8364,8.3342,394.3106,115.0808,50.0936,51.5233,35.1412,-0.9739,14.293,2.7267,-0.002,3.7028,50.8197,54.3278,18.4068,"41.12738","-81.056164"
5547.25,0,125.8369,4977.7588,8.3204,394.2159,115.0529,49.8733,51.3536,38.9735,-0.8992,14.3851,2.7254,-0.0019,3.7312,50.6765,54.0956,18.4858,"41.12738","-81.056164"
5547.5,0,128.2773,4910.5562,8.3247,394.1216,115.0253,49.7107,51.1786,39.4169,-0.7206,14.6812,2.7223,-0.0021,3.7699,50.4946,53.9105,18.5493,"41.12738","-81.056164"
5547.75,0,128.1203,4953.7627,8.3406,394.0271,114.9976,49.5714,50.4843,37.4659,-0.6579,15.6268,2.7213,-0.0021,3.7971,49.7763,53.7405,18.6079,"41.12738","-81.056164"
5548,0,127.0246,5016.3608,8.3314,393.9322,114.9696,49.2077,49.7936,37.6008,-0.6403,16.1475,2.7209,-0.0017,3.8209,49.107,53.3444,18.7461,"41.12738","-81.056164"
5548.25,0,125.8735,4998.8359,8.3336,393.8376,114.9417,49.2367,49.6123,36.4594,-0.8518,16.1555,2.7246,-0.0013,3.8282,48.923,53.3746,18.7355,"41.12738","-81.056164"
5548.5,0,125.5132,4927.4663,8.3319,393.7429,114.9139,49.7062,49.7533,32.7022,-1.0447,15.5011,2.7279,-0.0015,3.8101,49.0661,53.8988,18.5533,"41.12738","-81.056164"
5548.75,0,127.206,4878.1685,8.3311,393.6482,114.886,49.7832,49.9758,34.1804,-1.0722,15.1715,2.7283,-0.0022,3.7799,49.2884,53.9852,18.5236,"41.12738","-81.056164"
5549,0,128.7092,4947.1914,8.3316,393.5536,114.8582,49.3643,49.5658,36.1992,-1.0914,15.6488,2.7287,-0.0033,3.7426,48.8803,53.5184,18.6851,"41.12738","-81.056164"
5549.25,0,128.6507,4955.9761,8.3365,393.4589,114.8303,49.2122,49.4564,36.9599,-0.8613,15.9234,2.7247,-0.0038,3.7195,48.7631,53.3447,18.746,"41.12738","-81.056164"
5549.5,0,126.6203,4898.52,8.3324,393.3642,114.8024,49.6903,49.7702,38.4095,-0.5995,16.3981,2.7203,-0.0034,3.7197,49.0819,53.8806,18.5595,"41.12738","-81.056164"
5549.75,1,122.7962,4906.3989,8.3365,393.2695,114.7745,50.5927,50.036,39.1022,-0.5253,16.1223,2.719,-0.0032,3.75,49.3386,54.8813,18.2212,"41.12738","-81.056164"
5550,0,119.6099,4954.5562,8.338,393.1747,114.7466,51.4878,51.152,37.4199,-0.4263,16.2061,2.7173,-0.0032,3.7968,50.4439,55.8767,17.8966,"41.12738","-81.056164"
5550.25,0,118.0253,4948.7783,8.3403,393.08,114.7186,52.2219,52.2786,37.5968,-0.5077,15.7451,2.7187,-0.0036,3.8419,51.5586,56.6923,17.6391,"41.12738","-81.056164"
5550.5,0,117.5096,4929.6001,8.3403,392.9851,114.6906,52.2414,51.8904,37.7277,-0.805,15.5057,2.7238,-0.0041,3.8866,51.1729,56.714,17.6323,"41.12738","-81.056164"
5550.75,0,117.5942,4927.377,8.3438,392.8903,114.6625,51.9573,51.2675,35.6876,-0.9095,15.2428,2.7256,-0.0041,3.9101,50.548,56.394,17.7324,"41.12738","-81.056164"
5551,0,117.5022,4947.0801,8.3442,392.7953,114.6344,51.4318,51.6694,35.6479,-1.178,15.2623,2.7301,-0.0034,3.9167,50.9463,55.8082,17.9185,"41.12738","-81.056164"
5551.25,0,117.3339,4960.5469,8.3434,392.7004,114.6063,51.45,51.9285,36.2067,-1.3568,15.2702,2.7332,-0.003,3.9146,51.2051,55.8293,17.9117,"41.12738","-81.056164"
5551.5,0,117.076,4952.2207,8.3434,392.6055,114.5782,51.4709,52.6238,34.1421,-1.3833,14.7307,2.7337,-0.0038,3.8857,51.8956,55.8526,17.9043,"41.12738","-81.056164"
5551.75,0,117.8585,4943.939,8.3465,392.5106,114.5501,51.3358,52.276,33.3125,-1.5503,14.8111,2.7365,-0.0047,3.8488,51.5442,55.6991,17.9536,"41.12738","-81.056164"
5552,0,118.8379,4923.8452,8.3486,392.4156,114.5219,50.9767,51.6119,35.0276,-1.383,14.9999,2.7336,-0.0066,3.8148,50.881,55.2972,18.0841,"41.12738","-81.056164"
5552.25,0,121.3157,4883.2192,8.3485,392.3205,114.4937,50.8414,51.9689,34.4039,-1.196,15.6128,2.7305,-0.0082,3.7863,51.2357,55.1467,18.1335,"41.12738","-81.056164"
