"WH_LONG83","WH_LAT83","API_WELLNO","CSDCODE","Cum Oil","Cum Gas","SizeCategory","PointSize","df_sim_values"
-81.079456,40.497736,"34019222280000","PNPL",56914,1076010,"Medium",2,NA
-81.079393,40.497793,"34019222300000","PNPL",67985,1567936,"Large",3,NA
-81.079388,40.497719,"34019222290000","PNPL",45402,983918,"Medium",2,NA
-81.078876,39.73394,"34111246680000","PNPL",0,6168529,"Small",1,NA
-81.078867,39.734022,"34111246770000","PNPL",0,5450882,"Small",1,NA
-81.07833,40.366927,"34067214320000","PNPL",70465,2657606,"Large",3,NA
-81.078326,40.366979,"34067212290000","PNPL",48923,2590305,"Medium",2,NA
-81.078321,40.367034,"34067212280000","PNPL",53521,2234007,"Medium",2,NA
-81.078316,40.367089,"34067212320000","PNPL",69539,2913174,"Large",3,NA
-81.078241,40.366893,"34067214310000","PNPL",145250,2578117,"Large",3,NA
-81.078236,40.366948,"34067212330000","PNPL",112653,2267044,"Large",3,NA
-81.078232,40.367003,"34067212310000","PNPL",106309,2364977,"Large",3,NA
-81.078227,40.367058,"34067212300000","PNPL",134871,2748776,"Large",3,NA
-81.077666,40.172923,"34067211270000","PNPL",16040,5770095,"Medium",2,NA
-81.077664,40.172841,"34067211260000","PNPL",9581,5347084,"Medium",2,NA
-81.077663,40.172882,"34067210620100","PNPL",39702,5581054,"Medium",2,NA
-81.077502,40.010784,"34013212160000","PNPL",0,10097530,"Small",1,NA
-81.077452,40.010775,"34013212150000","PNPL",0,10215460,"Small",1,NA
-81.077399,40.010763,"34013212140000","PNPL",0,10777295,"Small",1,NA
-81.076927,40.477099,"34019224770000","PNPL",71723,1329974,"Large",3,NA
-81.076925,40.477154,"34019225100000","PNPL",50614,1233829,"Medium",2,NA
-81.076924,40.477209,"34019224720000","PNPL",66230,1504619,"Large",3,NA
-81.076923,40.477264,"34019223730000","PNPL",86486,1617622,"Large",3,NA
-81.076659,40.530625,"34019223000000","PNPL",103064,2013844,"Large",3,NA
-81.076622,40.530693,"34019222970000","PNPL",147196,2109258,"Large",3,NA
-81.076587,40.530624,"34019222960000","PNPL",87054,2090136,"Large",3,NA
-81.07655,40.530692,"34019222950000","PNPL",137029,2020920,"Large",3,NA
-81.076516,40.530623,"34019222980000","PNPL",98480,2186759,"Large",3,NA
-81.076478,40.530692,"34019222990000","PNPL",151940,2047563,"Large",3,NA
-81.074571,40.64328,"34019226350000","PNPL",68300,1237337,"Large",3,NA
-81.074516,40.643274,"34019226340000","PNPL",94704,2031642,"Large",3,NA
-81.074411,40.643265,"34019226370000","PNPL",59556,1440789,"Medium",2,NA
-81.074349,40.068679,"34013207630000","PNPL",531,7279182,"Small",1,NA
-81.074242,40.068678,"34013207620000","PNPL",1092,8274129,"Small",1,NA
-81.074188,40.068678,"34013207610000","PNPL",622,6442645,"Small",1,NA
-81.073647,39.95111,"34013210500000","PNPL",0,19518444,"Small",1,NA
-81.073558,39.951109,"34013210510000","PNPL",0,10770411,"Small",1,NA
-81.073469,39.951111,"34013210520000","PNPL",0,9202240,"Small",1,NA
-81.073411,40.178476,"34067211630000","PNPL",17315,4760079,"Medium",2,NA
-81.073399,40.178517,"34067211620000","PNPL",14054,4127986,"Medium",2,NA
-81.073387,40.178558,"34067211640000","PNPL",12393,4684950,"Medium",2,NA
-81.07338,39.95111,"34013210530000","PNPL",0,10013005,"Small",1,NA
-81.071081,40.42049,"34067212510000","PNPL",110769,2683433,"Large",3,NA
-81.071075,40.420435,"34067212500000","PNPL",124987,2835455,"Large",3,NA
-81.071072,40.420383,"34067211940000","PNPL",171105,3998373,"Large",3,NA
-81.071066,40.420328,"34067212490000","PNPL",142291,2570854,"Large",3,NA
-81.070276,40.391355,"34067215310000","PNPL",127058,4593861,"Large",3,NA
-81.070236,40.391399,"34067215320000","PNPL",106197,4823390,"Large",3,NA
-81.070196,40.391442,"34067215330000","PNPL",113689,5177258,"Large",3,NA
-81.070147,40.391381,"34067214370000","PNPL",98765,2358488,"Large",3,NA
-81.069951,39.683834,"34111246450000","PNPL",0,5349062,"Small",1,NA
-81.069851,39.68369,"34111246180000","PNPL",0,4810256,"Small",1,NA
-81.064355,40.281018,"34067213450000","PNPL",55937,4980213,"Medium",2,NA
-81.064329,40.281097,"34067213440000","PNPL",40234,3554409,"Medium",2,NA
-81.064302,40.281176,"34067210820100","PNPL",55466,2919378,"Medium",2,NA
-81.064236,40.281054,"34067213460000","PNPL",42909,3902123,"Medium",2,NA
-81.064194,40.533876,"34019225730000","PNPL",168231,2620529,"Large",3,NA
-81.064143,40.533914,"34019225760000","PNPL",154976,2672906,"Large",3,NA
-81.064129,40.435216,"34019225190000","PNPL",88738,2666087,"Large",3,NA
-81.064105,40.533845,"34019225740000","PNPL",83797,2083654,"Large",3,NA
-81.064092,40.533952,"34019225750000","PNPL",157365,2702249,"Large",3,NA
-81.064081,40.435257,"34019224740000","PNPL",102422,2485157,"Large",3,NA
-81.064054,40.533885,"34019225720000","PNPL",113431,2923516,"Large",3,NA
-81.064036,40.435193,"34019225200000","PNPL",62830,2244622,"Large",3,NA
-81.064034,40.4353,"34019224750000","PNPL",67497,1801978,"Large",3,NA
-81.063992,40.435234,"34019225180000","PNPL",90981,3419329,"Large",3,NA
-81.063944,40.435277,"34019224550000","PNPL",74137,2178480,"Large",3,NA
-81.062669,40.60811,"34019227360000","PNPL",97380,1506056,"Large",3,NA
-81.062615,40.608115,"34019227350000","PNPL",157643,1926441,"Large",3,NA
-81.062562,40.608122,"34019227340000","PNPL",103624,1831444,"Large",3,NA
-81.061814,40.608204,"34019224520000","PNPL",83507,1852131,"Large",3,NA
-81.06176,40.608209,"34019224510000","PNPL",198096,3260315,"Large",3,NA
-81.061707,40.608214,"34019224500100","PNPL",106644,2600722,"Large",3,NA
-81.061251,40.196202,"34067211140000","PNPL",36303,6076025,"Medium",2,NA
-81.060599,40.448588,"34019221940000","PNPL",69476,2108022,"Large",3,NA
-81.060597,40.448698,"34019222340000","PNPL",54401,1210193,"Medium",2,NA
-81.060526,40.448507,"34019222350000","PNPL",58840,2542442,"Medium",2,NA
-81.060524,40.448727,"34019222000000","PNPL",54980,1365720,"Medium",2,NA
-81.060505,40.196424,"34067211350000","PNPL",39982,7522045,"Medium",2,NA
-81.059843,40.495682,"34019225700000","PNPL",95860,3045534,"Large",3,NA
-81.059842,40.495756,"34019225690000","PNPL",110132,3506334,"Large",3,NA
-81.059778,40.4957,"34019225660000","PNPL",67269,2631891,"Large",3,NA
-81.059773,40.495774,"34019225630000","PNPL",83512,2807218,"Large",3,NA
-81.059709,40.495718,"34019225670000","PNPL",55838,2417489,"Medium",2,NA
-81.059704,40.495792,"34019225640000","PNPL",55006,2041269,"Medium",2,NA
-81.059641,40.495737,"34019225680000","PNPL",82421,3792019,"Large",3,NA
-81.059636,40.495808,"34019225650000","PNPL",83096,2969208,"Large",3,NA
-81.059632,40.359884,"34067212020000","PNPL",81042,2121572,"Large",3,NA
-81.059609,40.359812,"34067212050000","PNPL",50557,3286329,"Medium",2,NA
-81.059574,40.359916,"34067212030000","PNPL",60439,2164510,"Medium",2,NA
-81.059516,40.359951,"34067212040000","PNPL",62089,2360417,"Large",3,NA
-81.059492,40.35988,"34067212010000","PNPL",35556,3111953,"Medium",2,NA
-81.059458,40.359983,"34067213240000","PNPL",64552,2311957,"Large",3,NA
-81.059434,40.359912,"34067213250000","PNPL",38073,3405735,"Medium",2,NA
-81.059422,40.471457,"34019224100000","PNPL",79600,2248532,"Large",3,NA
-81.059421,40.471512,"34019223920000","PNPL",65937,1484535,"Large",3,NA
-81.059419,40.471567,"34019223940000","PNPL",65353,1569899,"Large",3,NA
-81.059354,40.471426,"34019221220000","PNPL",42569,1271491,"Medium",2,NA
-81.059349,40.471484,"34019224080000","PNPL",64427,2458600,"Large",3,NA
-81.059348,40.471539,"34019223930000","PNPL",86939,2417304,"Large",3,NA
-81.059021,39.789811,"34111244720100","PNPL",0,5848939,"Small",1,NA
-81.059019,39.789729,"34111244790000","PNPL",0,3359072,"Small",1,NA
-81.059019,39.78977,"34111244730000","PNPL",9,4125835,"Small",1,NA
-81.058249,40.567293,"34019225390000","PNPL",130701,3347713,"Large",3,NA
-81.056022,40.537707,"34019225310000","PNPL",163364,3121262,"Large",3,NA
-81.055963,39.83704,"34111244830000","PNPL",0,6739559,"Small",1,NA
-81.05595,40.537717,"34019225320000","PNPL",123932,2330064,"Large",3,NA
-81.055944,39.837081,"34111244820000","PNPL",0,5280023,"Small",1,NA
-81.055926,39.837119,"34111244810000","PNPL",6,5104922,"Small",1,NA
-81.055911,39.837157,"34111244800000","PNPL",0,5375583,"Small",1,NA
-81.055897,40.537656,"34019225350000","PNPL",149843,4142383,"Large",3,NA
-81.055897,40.537656,"34019225360000","PNPL",99633,2665474,"Large",3,NA
-81.053361,40.221317,"34067213010000","PNPL",33422,6854583,"Medium",2,NA
-81.053314,40.221339,"34067213020000","PNPL",32938,5856244,"Medium",2,NA
-81.053267,40.221357,"34067213030000","PNPL",29910,5166664,"Medium",2,NA
-81.053173,40.221397,"34067213050000","PNPL",38535,5834447,"Medium",2,NA
-81.053126,40.221419,"34067213060000","PNPL",30447,4954183,"Medium",2,NA
-81.052904,40.221419,"34067213040000","PNPL",29361,5507439,"Medium",2,NA
-81.052427,40.417715,"34067212200000","PNPL",40833,2561676,"Medium",2,NA
-81.052397,40.417767,"34067212180000","PNPL",68193,2939239,"Large",3,NA
-81.0523,40.417766,"34067211080000","PNPL",57248,3033403,"Medium",2,NA
-81.051906,39.951338,"34013210460000","PNPL",0,10750094,"Small",1,NA
-81.051903,40.503628,"34019224220000","PNPL",63722,2044715,"Large",3,NA
-81.051889,40.503575,"34019224200000","PNPL",62274,2962608,"Large",3,NA
-81.051873,40.50352,"34019224880000","PNPL",64555,3103683,"Large",3,NA
-81.05184,40.503723,"34019224890000","PNPL",61622,2085313,"Medium",2,NA
-81.051823,40.50367,"34019224230000","PNPL",63602,2250406,"Large",3,NA
-81.051817,39.951337,"34013210470000","PNPL",0,13549021,"Small",1,NA
-81.051809,40.503615,"34019224240000","PNPL",62813,2724178,"Large",3,NA
-81.051207,39.648202,"34111246550000","PNPL",0,9367636,"Small",1,NA
-81.051169,39.648128,"34111246950000","PNPL",0,10028252,"Small",1,NA
-81.050266,40.630276,"34019222840000","PNPL",63668,1676287,"Large",3,NA
-81.050212,40.630275,"34019222850000","PNPL",62324,1840352,"Large",3,NA
-81.049323,39.997656,"34013208200000","PNPL",0,10304658,"Small",1,NA
-81.04924,39.997683,"34013208210000","PNPL",0,8231564,"Small",1,NA
-81.049158,39.997709,"34013208220000","PNPL",0,8869874,"Small",1,NA
-81.047899,40.63835,"34019221330100","PNPL",42193,2115880,"Medium",2,NA
-81.04727,40.539416,"34019224950000","PNPL",65003,1710788,"Large",3,NA
-81.047179,40.539443,"34019224960000","PNPL",62516,1785227,"Large",3,NA
-81.046663,39.840478,"34111244850000","PNPL",2,5716793,"Small",1,NA
-81.046659,39.840519,"34111244860000","PNPL",0,6002159,"Small",1,NA
-81.046654,39.840601,"34111244880000","PNPL",1,6136776,"Small",1,NA
-81.045942,39.951347,"34013210380000","PNPL",0,13634260,"Small",1,NA
-81.045852,39.951349,"34013210390000","PNPL",0,14750966,"Small",1,NA
-81.04569,40.001189,"34013208180000","PNPL",4,10530300,"Small",1,NA
-81.045619,40.001144,"34013208170000","PNPL",4,12929585,"Small",1,NA
-81.043611,39.972157,"34013208470000","PNPL",0,14807938,"Small",1,NA
-81.043562,39.972098,"34013208450000","PNPL",0,14948022,"Small",1,NA
-81.043202,40.371914,"34067213690000","PNPL",35057,4653374,"Medium",2,NA
-81.043187,40.016513,"34013209580000","PNPL",0,15157552,"Small",1,NA
-81.043182,40.016582,"34013209590000","PNPL",0,16027892,"Small",1,NA
-81.043153,40.371872,"34067213700000","PNPL",33595,5224073,"Medium",2,NA
-81.043119,40.016677,"34013211720000","PNPL",0,8603442,"Small",1,NA
-81.04311,40.016759,"34013213130000","PNPL",0,8398395,"Small",1,NA
-81.043109,40.016814,"34013211730000","PNPL",0,8752367,"Small",1,NA
-81.043108,40.371937,"34067213680000","PNPL",36614,5609715,"Medium",2,NA
-81.043107,40.37183,"34067214580000","PNPL",85225,3354603,"Large",3,NA
-81.043062,40.371896,"34067214550000","PNPL",47821,2856083,"Medium",2,NA
-81.043061,40.371788,"34067214570000","PNPL",53136,2871383,"Medium",2,NA
-81.043022,39.796315,"34111244970000","PNPL",2,4563055,"Small",1,NA
-81.043017,40.371854,"34067214560000","PNPL",53437,2991327,"Medium",2,NA
-81.042969,39.796315,"34111244980000","PNPL",2,4068147,"Small",1,NA
-81.042915,39.796314,"34111244950000","PNPL",2,4978608,"Small",1,NA
-81.042862,39.796311,"34111244960000","PNPL",2,5227516,"Small",1,NA
-81.042809,39.79631,"34111245020000","PNPL",2,5822020,"Small",1,NA
-81.041754,40.465518,"34019222070000","PNPL",44001,2394941,"Medium",2,NA
-81.041752,40.465627,"34019221190100","PNPL",47409,2165505,"Medium",2,NA
-81.041682,40.465544,"34019221920000","PNPL",42102,2681193,"Medium",2,NA
-81.04168,40.465599,"34019222020000","PNPL",64936,2689212,"Large",3,NA
-81.041287,40.350649,"34067211340000","PNPL",90616,6735342,"Large",3,NA
-81.041236,40.35069,"34067211290000","PNPL",48335,4301340,"Medium",2,NA
-81.041198,40.350621,"34067211300000","PNPL",55454,5566346,"Medium",2,NA
-81.041185,40.350727,"34067211310000","PNPL",59247,4025822,"Medium",2,NA
-81.041147,40.350658,"34067211320000","PNPL",45011,6279245,"Medium",2,NA
-81.041096,40.350696,"34067211330000","PNPL",19252,4570083,"Medium",2,NA
-81.040127,40.610892,"34019223380000","PNPL",61238,2236271,"Medium",2,NA
-81.040126,40.610946,"34019223330000","PNPL",60899,1824335,"Medium",2,NA
-81.040125,40.611001,"34019223360000","PNPL",80506,1988265,"Large",3,NA
-81.040123,40.611056,"34019224480000","PNPL",111338,2932101,"Large",3,NA
-81.040054,40.610918,"34019223370000","PNPL",62970,2536849,"Large",3,NA
-81.040053,40.610973,"34019223350000","PNPL",52122,1740671,"Medium",2,NA
-81.039699,40.483649,"34019224090000","PNPL",72218,3874835,"Large",3,NA
-81.03965,40.483607,"34019224270000","PNPL",33322,2496375,"Medium",2,NA
-81.039604,40.483565,"34019224250000","PNPL",39325,3559140,"Medium",2,NA
-81.039558,40.483523,"34019224260000","PNPL",40100,3786767,"Medium",2,NA
-81.038261,40.227277,"34067211950000","PNPL",28619,5213433,"Medium",2,NA
-81.038214,40.227298,"34067211820000","PNPL",32942,8500319,"Medium",2,NA
-81.038167,40.227317,"34067211980000","PNPL",40050,8456134,"Medium",2,NA
-81.03812,40.227338,"34067211990000","PNPL",35783,8435775,"Medium",2,NA
-81.038073,40.227357,"34067211970000","PNPL",13963,4253677,"Medium",2,NA
-81.037709,40.650557,"34019224760000","PNPL",31393,1199941,"Medium",2,NA
-81.037564,40.650555,"34019224820000","PNPL",75243,2350450,"Large",3,NA
-81.037553,40.669887,"34019225370000","PNPL",64337,1628461,"Large",3,NA
-81.035002,40.02247,"34013209020000","PNPL",0,12459316,"Small",1,NA
-81.034916,40.022483,"34013209030000","PNPL",0,11081083,"Small",1,NA
-81.03491,40.71971,"34019226170000","PNPL",145158,2198199,"Large",3,NA
-81.03491,40.719875,"34019220820100","PNPL",31214,330086,"Medium",2,NA
-81.034826,40.022496,"34013209040000","PNPL",0,8578758,"Small",1,NA
-81.034737,40.022508,"34013209050000","PNPL",0,5639594,"Small",1,NA
-81.034641,40.406375,"34067210790100","PNPL",33377,1787682,"Medium",2,NA
-81.034185,40.022584,"34013211750000","PNPL",0,9800811,"Small",1,NA
-81.034096,40.022596,"34013211820000","PNPL",0,12590024,"Small",1,NA
-81.03401,40.022609,"34013211830000","PNPL",0,14355113,"Small",1,NA
-81.033194,39.801075,"34111245120000","PNPL",7,5413864,"Small",1,NA
-81.033157,39.801107,"34111245100000","PNPL",5,4873864,"Small",1,NA
-81.033121,39.801137,"34111245110000","PNPL",7,4783043,"Small",1,NA
-81.031773,39.843947,"34111244740000","PNPL",1,6140343,"Small",1,NA
-81.03176,39.843908,"34111244770000","PNPL",1,5518503,"Small",1,NA
-81.031743,39.84387,"34111244780000","PNPL",1,6056331,"Small",1,NA
-81.031726,39.843828,"34111244760000","PNPL",1,6711353,"Small",1,NA
-81.029675,40.496675,"34019226040000","PNPL",81398,3448511,"Large",3,NA
-81.029641,40.496744,"34019225990000","PNPL",59668,4862349,"Medium",2,NA
-81.029603,40.496674,"34019226030000","PNPL",68186,3324049,"Large",3,NA
-81.029569,40.496745,"34019226000000","PNPL",59500,4802271,"Medium",2,NA
-81.029531,40.496676,"34019226020000","PNPL",72183,3380821,"Large",3,NA
-81.029497,40.496744,"34019226050000","PNPL",52337,3978051,"Medium",2,NA
-81.029459,40.496675,"34019226010000","PNPL",73977,3295753,"Large",3,NA
-81.029154,40.51,"34019224900000","PNPL",13114,1330016,"Medium",2,NA
-81.029118,40.510164,"34019224580000","PNPL",39483,1753708,"Medium",2,NA
-81.029071,40.510021,"34019220960000","PNPL",44959,2449268,"Medium",2,NA
-81.029055,40.510073,"34019224910000","PNPL",46996,2881143,"Medium",2,NA
-81.029047,40.510127,"34019224570000","PNPL",57402,2419160,"Medium",2,NA
-81.027941,40.180167,"34067214200000","PNPL",14984,6384789,"Medium",2,NA
-81.027894,40.180188,"34067214110000","PNPL",13183,4467042,"Medium",2,NA
-81.027847,40.180207,"34067214100000","PNPL",11389,4106069,"Medium",2,NA
-81.0278,40.180228,"34067214240000","PNPL",11162,3512545,"Medium",2,NA
-81.027753,40.180247,"34067214190000","PNPL",12987,4915198,"Medium",2,NA
-81.026543,40.533191,"34019224870000","PNPL",57942,2617613,"Medium",2,NA
-81.026457,40.533201,"34019224840000","PNPL",82760,2517836,"Large",3,NA
-81.0264,40.533162,"34019220950000","PNPL",46931,1179912,"Medium",2,NA
-81.026354,40.533125,"34019224850000","PNPL",46926,1948242,"Medium",2,NA
-81.025849,39.677128,"34111243610100","PNPL",577,7047843,"Small",1,NA
-81.025131,40.672871,"34019221110000","PNPL",56845,1185802,"Medium",2,NA
-81.025012,40.672834,"34019221400000","PNPL",39242,1769110,"Medium",2,NA
-81.024483,40.414738,"34067211420000","PNPL",21873,3482808,"Medium",2,NA
-81.024482,40.414793,"34067211440000","PNPL",33446,4878470,"Medium",2,NA
-81.02448,40.414848,"34067211450000","PNPL",78191,4862353,"Large",3,NA
-81.02439,40.414874,"34067211430000","PNPL",77309,5649562,"Large",3,NA
-81.023722,40.230726,"34067213180100","PNPL",13689,7110011,"Medium",2,NA
-81.023675,40.230745,"34067213190000","PNPL",14067,6525246,"Medium",2,NA
-81.023628,40.230766,"34067213200000","PNPL",9565,6326435,"Medium",2,NA
-81.023581,40.230785,"34067213210000","PNPL",14891,7069595,"Medium",2,NA
-81.023556,40.076077,"34013208100000","PNPL",0,8975350,"Small",1,NA
-81.02355,40.076022,"34013208110000","PNPL",0,8474959,"Small",1,NA
-81.023544,40.075967,"34013206680100","PNPL",0,6488300,"Small",1,NA
-81.023534,40.230806,"34067213160000","PNPL",9921,7475088,"Medium",2,NA
-81.022986,39.976989,"34013208740000","PNPL",0,13456653,"Small",1,NA
-81.022937,39.976931,"34013208690000","PNPL",0,9278163,"Small",1,NA
-81.022825,40.440904,"34019222360000","PNPL",30657,2531182,"Medium",2,NA
-81.022791,39.976759,"34013208300000","PNPL",0,9830214,"Small",1,NA
-81.022791,40.440835,"34019222660000","PNPL",21183,3928293,"Medium",2,NA
-81.022753,40.440903,"34019222410000","PNPL",15990,1829129,"Medium",2,NA
-81.022745,39.976701,"34013208270000","PNPL",0,10570466,"Small",1,NA
-81.022719,40.440834,"34019222650000","PNPL",19392,5375167,"Medium",2,NA
-81.022697,39.976642,"34013208280000","PNPL",0,9611794,"Small",1,NA
-81.022682,40.440902,"34019222400000","PNPL",15038,2296920,"Medium",2,NA
-81.022647,40.440833,"34019222640000","PNPL",23246,5876515,"Medium",2,NA
-81.022421,40.606181,"34019223010000","PNPL",37435,1713502,"Medium",2,NA
-81.022394,40.606115,"34019221680000","PNPL",38756,1470862,"Medium",2,NA
-81.022339,40.606161,"34019223020000","PNPL",29701,1532970,"Medium",2,NA
-81.022285,40.105338,"34013213360000","PNPL",0,11625742,"Small",1,NA
-81.022234,40.105379,"34013213370000","PNPL",0,8316738,"Small",1,NA
-81.022187,40.10542,"34013213380000","PNPL",0,6924339,"Small",1,NA
-81.022171,40.105331,"34013211490000","PNPL",0,15408518,"Small",1,NA
-81.02212,40.105372,"34013211480000","PNPL",0,7111337,"Small",1,NA
-81.020001,40.633509,"34019227180000","PNPL",42823,1853780,"Medium",2,NA
-81.019947,40.633509,"34019227190000","PNPL",45454,2238224,"Medium",2,NA
-81.019893,40.633508,"34019227200000","PNPL",48862,2523036,"Medium",2,NA
-81.019873,39.807796,"34111245470000","PNPL",0,7279074,"Small",1,NA
-81.019839,40.633507,"34019227210000","PNPL",40581,2136811,"Medium",2,NA
-81.019836,39.807826,"34111245460000","PNPL",0,6736532,"Small",1,NA
-81.0198,39.807855,"34111245440000","PNPL",0,5773000,"Small",1,NA
-81.01976,39.807882,"34111245450000","PNPL",0,6919116,"Small",1,NA
-81.019483,40.350593,"34067215420000","PNPL",13238,12868027,"Medium",2,NA
-81.01948,40.350538,"34067210670000","PNPL",16001,13047478,"Medium",2,NA
-81.019478,40.350483,"34067215410000","PNPL",41935,13319432,"Medium",2,NA
-81.019476,40.350428,"34067215400000","PNPL",22218,11991833,"Medium",2,NA
-81.019473,40.350373,"34067213790000","PNPL",37831,5108916,"Medium",2,NA
-81.019389,40.350457,"34067213810000","PNPL",46652,6285418,"Medium",2,NA
-81.019386,40.350403,"34067213800000","PNPL",42565,5242995,"Medium",2,NA
-81.019384,40.350348,"34067213780000","PNPL",46699,5015842,"Medium",2,NA
-81.017884,39.951169,"34013208780000","PNPL",0,12508012,"Small",1,NA
-81.017795,39.951162,"34013208790000","PNPL",0,12758719,"Small",1,NA
-81.017706,39.951158,"34013208800000","PNPL",0,9649827,"Small",1,NA
-81.017617,39.951155,"34013208810000","PNPL",0,9721917,"Small",1,NA
-81.017266,40.149956,"34013208530000","PNPL",15149,8083410,"Medium",2,NA
-81.017225,40.149873,"34013206600100","PNPL",871,3313889,"Small",1,NA
-81.017201,39.911311,"34013207310000","PNPL",0,9271871,"Small",1,NA
-81.017197,40.149974,"34013208320000","PNPL",9948,7336994,"Medium",2,NA
-81.017147,39.911313,"34013207320000","PNPL",0,7079416,"Small",1,NA
-81.017131,40.149908,"34013206730000","PNPL",812,6201067,"Small",1,NA
-81.017129,40.14999,"34013208330000","PNPL",11033,7601243,"Medium",2,NA
-81.017094,39.911315,"34013207330000","PNPL",0,7699991,"Small",1,NA
-81.017061,40.150008,"34013208440000","PNPL",754,7796777,"Small",1,NA
-81.01704,39.911317,"34013207340000","PNPL",0,7660432,"Small",1,NA
-81.017033,40.149942,"34013207300000","PNPL",10192,5948855,"Medium",2,NA
-81.01547,40.450269,"34019222390000","PNPL",26337,5086693,"Medium",2,NA
-81.01544,40.450318,"34019222060000","PNPL",15103,2110168,"Medium",2,NA
-81.015406,40.450367,"34019221790000","PNPL",28796,3699692,"Medium",2,NA
-81.015391,40.450268,"34019222420000","PNPL",17985,4189673,"Medium",2,NA
-81.015357,40.450317,"34019221600000","PNPL",11277,2853213,"Medium",2,NA
-81.015327,40.450366,"34019221880000","PNPL",28104,4866579,"Medium",2,NA
-81.01444,40.679788,"34019225960000","PNPL",52457,2189115,"Medium",2,NA
-81.014261,40.679718,"34019225970000","PNPL",84344,1932141,"Large",3,NA
-81.014017,40.744588,"34029216970100","PNPL",43248,418319,"Medium",2,NA
-81.01391,40.531109,"34019221050000","PNPL",40148,1903348,"Medium",2,NA
-81.013855,40.531152,"34019220980000","PNPL",65723,2105341,"Large",3,NA
-81.01329,39.948568,"34013211760000","PNPL",0,9444683,"Small",1,NA
-81.013251,39.94859,"34013211770000","PNPL",0,5844825,"Small",1,NA
-81.013208,39.948614,"34013211780000","PNPL",0,7112858,"Small",1,NA
-81.013161,39.948638,"34013211790000","PNPL",0,8352964,"Small",1,NA
-81.013118,39.94866,"34013211800000","PNPL",0,6731673,"Small",1,NA
-81.013071,39.948684,"34013211810000","PNPL",0,9811456,"Small",1,NA
-81.012738,40.378669,"34067211480000","PNPL",12953,3316078,"Medium",2,NA
-81.012648,40.378696,"34067211190000","PNPL",7715,2598796,"Medium",2,NA
-81.012606,40.378651,"34067211200000","PNPL",8177,3238938,"Medium",2,NA
-81.012498,40.498987,"34019224010000","PNPL",62636,4071834,"Large",3,NA
-81.01246,40.498942,"34019224030000","PNPL",17807,2069598,"Medium",2,NA
-81.012421,40.498895,"34019224020000","PNPL",24212,2506299,"Medium",2,NA
-81.012404,40.499002,"34019224000000","PNPL",48983,2862151,"Medium",2,NA
-81.012366,40.498955,"34019223990000","PNPL",21178,2364254,"Medium",2,NA
-81.01228,40.283545,"34067213070000","PNPL",32751,6808464,"Medium",2,NA
-81.012227,40.283544,"34067213110000","PNPL",28045,5780479,"Medium",2,NA
-81.012173,40.283543,"34067213100000","PNPL",27871,5284464,"Medium",2,NA
-81.012119,40.283543,"34067213080000","PNPL",29710,5477579,"Medium",2,NA
-81.012065,40.283542,"34067213090000","PNPL",31961,6992597,"Medium",2,NA
-81.010174,40.572278,"34019226520000","PNPL",39860,3010417,"Medium",2,NA
-81.010134,40.572324,"34019226530000","PNPL",39501,3202094,"Medium",2,NA
-81.010093,40.572367,"34019226510000","PNPL",30132,2483184,"Medium",2,NA
-81.009959,40.572398,"34019226540000","PNPL",34743,2613999,"Medium",2,NA
-81.009845,40.17919,"34067212140000","PNPL",12607,6375775,"Medium",2,NA
-81.009773,40.179222,"34067212150000","PNPL",17447,11095071,"Medium",2,NA
-81.009704,40.179251,"34067212160000","PNPL",17761,10299950,"Medium",2,NA
-81.009632,40.17928,"34067212190000","PNPL",14230,5781509,"Medium",2,NA
-81.009147,39.666891,"34111247660000","PNPL",0,17965377,"Small",1,NA
-81.00896,40.459494,"34019222610000","PNPL",25717,3714198,"Medium",2,NA
-81.008922,40.459564,"34019222620000","PNPL",15134,2770118,"Medium",2,NA
-81.00891,40.459457,"34019221570000","PNPL",15588,3296047,"Medium",2,NA
-81.008873,40.459525,"34019222630000","PNPL",14023,2778200,"Medium",2,NA
-81.00882,40.459486,"34019221590000","PNPL",9061,3693628,"Medium",2,NA
-81.008802,39.666417,"34111248320000","PNPL",0,14958680,"Small",1,NA
-81.008736,39.666345,"34111248370000","PNPL",0,12033717,"Small",1,NA
-81.008687,39.666295,"34111248380000","PNPL",0,11177525,"Small",1,NA
-81.008494,39.812964,"34111245090000","PNPL",0,5926557,"Small",1,NA
-81.008441,39.812964,"34111245080000","PNPL",0,5543917,"Small",1,NA
-81.008387,39.812963,"34111245070000","PNPL",0,5993054,"Small",1,NA
-81.008334,39.812962,"34111245060000","PNPL",0,5802586,"Small",1,NA
-81.005356,40.469511,"34019224280000","PNPL",15290,2790884,"Medium",2,NA
-81.005305,40.469551,"34019222570000","PNPL",62946,6579890,"Large",3,NA
-81.005267,40.469485,"34019224450000","PNPL",10782,3970874,"Medium",2,NA
-81.005254,40.469592,"34019222560000","PNPL",25107,5548385,"Medium",2,NA
-81.005216,40.469523,"34019224460000","PNPL",9775,4660910,"Medium",2,NA
-81.005165,40.469563,"34019222550000","PNPL",9234,4686292,"Medium",2,NA
-81.004702,40.713599,"34019222470000","PNPL",46220,853866,"Medium",2,NA
-81.004614,40.713515,"34019222200000","PNPL",53624,1456004,"Medium",2,NA
-81.004534,40.686004,"34019225860000","PNPL",45228,2244444,"Medium",2,NA
