Depth,Al_wt%,Si_wt%,K_wt%,Ti_wt%,Fe_wt%,S_wt%,Mg_wt%,Ca_wt%,Sr_wt%,P_wt%,Mo_ppm,V_ppm,U_ppm,Ni_ppm,Cu_ppm,Zn_ppm,Th_ppm,Rb_ppm,Zr_ppm,Pb_ppm,chemofacies,Factor1,Factor2,Factor3,TOC_(wt.%),Total_Porosity,Quartz,Plagioclase,K-Feldspar,Calcite,Siderite,Ankerite,Dolomite,Pyrite,Fluorapatite,Barite,Total_Clay,MBI
6205,6.23,24.79,1.96,0.001,3.42,1.78,1.22,11.56,0.04,0.21,1.5,10,12.14,87.23,56.59,128.27,9.93,95.41,156.9,15.91,2,0.892950480655579,-0.834333636144185,0.265875298635541,2.3466666666666667,0.04535176991150439,23.406105457909273,3.3959296947271502,5.60407030527285,15.395929694727151,0,2.593894542090726,4.8020351526364244,3.802035152636425,0.19796484736357522,0,41.19796484736357,0.49010175763182123
6205.6,7.2,26.61,2.22,0.001,3.57,1.63,0.99,8.87,0.04,0.13,1.5,10,10.865,89.36,39.37,92.52,13.02,106.08,156.85,12.9,2,1.09639592034097,-0.379304827958435,0.546306447183969,2.330666666666657,0.04440929203539753,23.239592969472547,3.5069380203516354,5.493061979648364,15.506938020351635,0,2.7604070305274533,4.7465309898241825,3.746530989824182,0.25346901017581774,0,41.25346901017582,0.4873265494912091
6206,7.05,27.01,2.25,0.69,3.67,1.73,1.44,7.43,0.03,0.13,1.5,136.13,10.2275,93.73,56.86,70.94,10.1,47.48,147.58,14.62,2,0.895216836937752,-1.09739113877715,0.401377909558686,2.32,0.04378097345132724,23.12858464384823,3.5809435707678468,5.419056429232153,15.580943570767847,0,2.87141535615177,4.709528214616077,3.7095282146160766,0.2904717853839233,0,41.29047178538392,0.48547641073080383
6206.6,8.31,27.48,2.48,0.001,3.86,1.96,1.85,6.44,0.02,0.09,1.5,10,9.90875,93.79,48.2,82.69,9.38,49.89,118.42,19.65,2,1.04411223117049,-0.313679801806296,0.059928414800004,2.3039999999999905,0.042838495575220376,22.9620721554115,3.6919518963923315,5.3080481036076685,15.691951896392332,0,3.0379278445884976,4.654024051803834,3.6540240518038343,0.34597594819616584,0,41.34597594819616,0.4827012025901917
6207,7.92,26.23,2.43,0.001,4.15,2.13,1.58,6.38,0.02,0.04,1.5,10,9.59,98.7,40.57,92.74,8.74,51.49,112.03,24.39,2,0.99175953990914,-0.153065154244529,-0.130579097308355,2.2933333333333334,0.04221017699115008,22.851063829787186,3.765957446808543,5.234042553191458,15.765957446808542,0,3.1489361702128145,4.617021276595729,3.617021276595729,0.3829787234042714,0,41.38297872340427,0.48085106382978643
6207.6,3.34,11.86,1.36,0.14,2.14,0.88,0.3,28.87,0.1,0.11,1.5,40.92,10.99,78.54,26.79,165.64,7.87,46.3,65.81,5,2,-0.474491381457415,-0.676652680664263,0.588031738827387,2.2773333333333237,0.041267699115043216,22.68455134135046,3.876965772433028,5.123034227566972,15.876965772433028,0,3.315448658649542,4.561517113783486,3.561517113783486,0.43848288621651393,0,41.43848288621651,0.4780758556891743
6208,6.37,23.25,1.8,0.001,3.39,1.83,1.64,12.87,0.05,0.17,1.5,10,11.69,98.39,56.12,191.82,10.37,85.66,159.98,12.41,2,0.943383723586352,-1.07612351353527,0.324387734760083,2.2666666666666666,0.04063938053097293,22.57354301572614,3.950971322849239,5.049028677150761,15.95097132284924,0,3.426456984273859,4.52451433857538,3.5245143385753805,0.4754856614246195,0,41.47548566142462,0.476225716928769
6208.6,6.51,22.57,2.23,0.001,3.52,2.17,1.28,9.21,0.04,0.1,1.5,10,12.04,86.27,52.87,88.93,8.25,108.92,130.53,17.23,2,0.934726175382096,-0.567677980918391,0.173015056527122,2.2506666666666573,0.03969690265486606,22.407030527289415,4.061979648473724,4.938020351526276,16.061979648473724,0,3.5929694727105863,4.469010175763138,3.469010175763138,0.530989824236862,0,41.53098982423686,0.4734505087881569
6209,5.81,19.45,1.74,0.32,3.31,1.78,1.22,14.8,0.06,0.02,1.5,97.77,12.215,98.24,50.94,182.18,9.81,39.42,119.8,14,2,0.466542753715083,-1.14512668767967,0.179209053092718,2.24,0.03910445151033396,22.296022201665096,4.135985198889935,4.864014801110065,16.135985198889934,0,3.7039777983349027,4.432007400555032,3.4320074005550323,0.5679925994449676,0,41.56799259944497,0.4716003700277516
6209.6,7,23.06,2.32,0.43,3.56,1.67,1.02,9.86,0.04,0.11,1.5,123.56,12.3025,83.44,39.78,62.2,8.39,45.23,137.43,15.11,2,0.709665176772159,-0.815777430033131,0.434285494504419,2.196190476190451,0.039237996820349924,22.12950971322837,4.24699352451442,4.75300647548558,16.24699352451442,0,3.8704902867716307,4.3765032377427895,3.37650323774279,0.6234967622572102,0,41.62349676225721,0.4688251618871395
6210,6.27,21.8,2.02,1.16,3.46,1.35,0.95,9.91,0.04,0.1,1.5,110.57,12.34625,108.98,38.22,64.77,11.43,43.55,141.84,12.95,2,0.539300759960278,-1.14722871442679,0.685799093964948,2.1669841269841292,0.039327027027027096,22.018501387604054,4.320999074930631,4.679000925069369,16.320999074930633,0,3.9814986123959475,4.3395004625346845,3.3395004625346845,0.6604995374653158,0,41.66049953746531,0.4669750231267342
6210.6,6.42,22.3,2.11,0.42,3.55,1.54,1.32,9.86,0.04,0.03,1.5,144.52,12.39,105.84,42.93,65.71,11.4,45.46,138.08,12.62,2,0.674545874624342,-1.08139452577497,0.542275608741731,2.12317460317458,0.03946057233704305,21.851988899167324,4.432007400555117,4.567992599444883,16.432007400555115,0,4.148011100832674,4.283996299722442,3.2839962997224417,0.7160037002775582,0,41.71600370027756,0.4641998149861221
6211,5.48,20.51,2,0.41,3.64,1.64,1.15,11.23,0.05,0.03,1.5,119.02,14.005,94.26,51.97,79.78,8.92,41.63,140.54,17.71,2,0.508455987973954,-1.13952921530571,0.291789387009333,2.0939682539682583,0.039549602543720225,21.74098057354301,4.506012950971328,4.493987049028672,16.50601295097133,0,4.259019426456991,4.246993524514336,3.246993524514336,0.7530064754856638,0,41.75300647548566,0.4623496762257168
6211.6,5.46,21.52,1.77,0.001,3.53,1.91,1.38,13.6,0.04,0.07,1.5,10,14.8125,111.27,35.77,82.71,12.76,34.07,117.36,15.2,2,0.31639754420592,-0.627015113220314,0.09223353240927,2.050158730158709,0.03968314785373619,21.574468085106282,4.617021276595812,4.382978723404188,16.617021276595814,0,4.425531914893719,4.191489361702094,3.191489361702094,0.8085106382979064,0,41.8085106382979,0.4595744680851047
6212,7.14,24.21,2.27,0.4,3.57,2.14,0.94,10.34,0.05,0.04,1.5,110.72,15.21625,83.85,41.91,55.71,11.72,43.19,127.29,11.55,2,0.628037145635402,-0.761413934280674,0.28629116583441,2.0209523809523873,0.03977217806041336,21.463459759481964,4.691026827012024,4.308973172987976,16.691026827012024,0,4.536540240518036,4.154486586493988,3.154486586493988,0.845513413506012,0,41.84551341350601,0.4577243293246994
6212.6,6.68,24.13,2.1,0.001,3.57,1.75,1.11,10.33,0.04,0.11,1.5,10,15.62,110.34,34.71,58.67,12.74,43.03,108.82,16.72,2,0.450429462014166,-0.535299450095014,0.138610553253494,1.9771428571428382,0.03990572337042932,21.296947271045237,4.802035152636509,4.197964847363491,16.80203515263651,0,4.703052728954763,4.098982423681745,3.0989824236817456,0.9010175763182544,0,41.90101757631825,0.4549491211840873
6213,7.24,24.86,2.26,0.42,3.64,1.9,1.32,9.17,0.04,0.1,1.5,137.86,15.825,92.99,34.36,54.75,8.02,44.93,136.74,14.25,2,0.77710130207829,-1.11547896393162,0.489713545168086,1.9479365079365165,0.039994753577106495,21.18593894542092,4.87604070305272,4.12395929694728,16.87604070305272,0,4.81406105457908,4.06197964847364,3.06197964847364,0.93802035152636,0,41.93802035152636,0.453098982423682
6213.6,6.32,22.61,1.89,0.001,3.51,2.07,1.12,13.64,0.05,0.17,1.5,10,15.9275,112.85,49.75,86.85,10.35,36.3,133.86,17.34,2,0.342325459524806,-0.892373326376675,-0.0691262292116464,1.9041269841269672,0.04012829888712245,21.019426456984192,4.987049028677205,4.012950971322795,16.987049028677205,0,4.980573543015808,4.006475485661397,3.0064754856613973,0.9935245143386026,0,41.9935245143386,0.4503237742830699
6214,6.89,23.07,2.08,0.72,3.83,2.17,1.44,12.14,0.04,0.1,1.5,10,15.97875,99.34,53.54,48.58,9.03,40.31,113.97,15.61,2,0.478219358592823,-0.890223374122616,0.0991446119512234,1.8749206349206455,0.040217329093799624,21.03873239436619,4.9419014084507165,3.941901408450717,17,0,4.961267605633811,3.941901408450717,3,0.9806338028169056,0.019366197183094364,42.11619718309856,0.4494190140845072
6214.6,7.04,23.45,2.08,0.4,3.58,1.9,1.72,11.73,0.05,0.14,1.5,89.7,16.03,93.75,44.87,47.99,11.27,42.22,142.76,15.61,2,0.606906657271249,-1.08540289761313,0.290206863760054,1.8311111111110965,0.04035087440381559,21.1091549295775,4.8362676056337515,3.836267605633751,17,0,4.8908450704225,3.836267605633751,3,0.9454225352112504,0.05457746478874959,42.3274647887325,0.4483626760563375
6215,5.92,22.11,1.87,0.39,3.69,1.95,0.81,12.38,0.05,0.13,1.5,98.98,15.855,105.39,42.71,62.18,11.72,38.55,133.23,15.47,2,0.323865303825806,-1.02771155429182,0.135205817402518,1.8019047619047746,0.04043990461049276,21.15610328638497,4.7658450704225475,3.7658450704225475,17,0,4.843896713615032,3.7658450704225475,3,0.9219483568075159,0.07805164319248416,42.46830985915491,0.4476584507042255
6215.6,6.9,23.21,1.98,0.4,3.58,1.67,1.56,12.59,0.05,0.12,1.5,96.19,15.68,91.07,50.54,46.75,9.09,41.11,139.48,18.13,2,0.549163127308074,-1.14831209357383,0.294572769900004,1.783500000000002,0.0406696517412935,21.22652582159628,4.660211267605582,3.660211267605582,17,0,4.773474178403721,3.660211267605582,3,0.8867370892018607,0.11326291079813938,42.679577464788835,0.4466021126760558
6216,7.09,22.57,2.2,0.94,3.58,1.74,1.54,10.43,0.04,0.18,3.92,10,13.45,101.03,47.74,52.23,10.61,44.4,125.52,13.29,2,0.480386024534186,-0.853425178100026,0.10675252760666,1.7881666666666647,0.040875290215588514,21.27347417840375,4.5897887323943785,3.589788732394378,17,0,4.726525821596252,3.589788732394378,3,0.863262910798126,0.13673708920187397,42.82042253521124,0.4458978873239438
6216.6,7.13,24.27,2.2,0.43,3.64,2.13,1.55,11.17,0.05,0.13,1.5,109.78,12.335,98.27,63.56,45.82,13.06,42.99,145.41,14.74,2,0.617691314675665,-1.01054637189174,0.0567862558863132,1.7951666666666688,0.0411837479270315,21.34389671361506,4.484154929577413,3.4841549295774126,17,0,4.656103286384941,3.4841549295774126,3,0.8280516431924708,0.17194835680752918,43.03169014084518,0.44484154929577413
6217,6.22,21.81,1.98,0.54,3.54,1.69,1.34,12.69,0.06,0.12,1.5,111.95,11.7775,94.71,38.23,49.53,11.03,38.12,159.27,11.99,2,0.522823785680286,-0.933443116321986,0.508098083653704,1.7998333333333312,0.041389386401326514,21.39084507042253,4.413732394366209,3.4137323943662086,17,0,4.609154929577472,3.4137323943662086,3,0.8045774647887363,0.19542253521126376,43.17253521126758,0.44413732394366207
6217.6,6.93,23.88,2.04,0.001,3.59,1.72,1.31,11.62,0.05,0.09,1.5,10,11.49875,99.62,32.47,57.2,10.05,102.91,147.28,10.52,2,0.92523171161476,-0.488259350956763,0.676530064858354,1.8068333333333355,0.0416978441127695,21.46126760563384,4.308098591549243,3.308098591549243,17,0,4.538732394366162,3.308098591549243,3,0.769366197183081,0.23063380281691898,43.383802816901515,0.44308098591549244
6218,6.43,21.85,1.81,0.001,3.56,1.88,1.73,14.04,0.05,0.09,1.5,10,11.22,99.55,32.81,76.2,6.48,35.9,113.76,11.7,2,0.478172633631819,-0.532644127772028,0.335232108586576,1.811499999999998,0.041903482587064514,21.50821596244131,4.23767605633804,3.2376760563380396,17,0,4.491784037558693,3.2376760563380396,3,0.7458920187793465,0.25410798122065353,43.52464788732392,0.4423767605633804
6218.6,6.33,23.61,2.1,0.001,4.08,2.35,1.65,9.85,0.04,0.13,1.5,10,11.555,99.88,53.03,84.77,6.81,42.64,118.99,20.88,2,0.617163065072977,-0.585205306709773,-0.240188384088132,1.8185000000000022,0.0422119402985075,21.57863849765262,4.132042253521074,3.1320422535210737,17,0,4.4213615023473825,3.1320422535210737,3,0.7106807511736912,0.2893192488263088,43.73591549295785,0.44132042253521075
6219,6.6,23.44,2.23,0.47,3.77,2.03,1.05,8.97,0.04,0.16,1.5,121.65,11.7225,92.3,57.97,70.71,9.16,46.07,144.8,13.64,2,0.673309291301339,-1.026230817828,0.187349886231045,1.8231666666666646,0.042417578772802514,21.625586854460085,4.06161971830987,3.06161971830987,17,0,4.374413145539913,3.06161971830987,3,0.6872065727699567,0.31279342723004333,43.87676056338026,0.4406161971830987
6219.6,7.07,25.06,2.53,0.5,3.82,1.77,0.78,7.16,0.04,0.09,4.23,144.12,11.80625,89.35,34.34,61.69,8.98,50.14,139.81,13.06,2,0.769283670283637,-0.751308620750264,0.207298427093091,1.830166666666669,0.0427260364842455,21.696009389671396,3.9559859154929042,2.9559859154929042,17,0,4.3039906103286025,2.9559859154929042,3,0.6519953051643015,0.34800469483569857,44.088028169014194,0.43955985915492907
6220,7.37,25.05,2.26,0.45,3.77,2.2,1.88,8.91,0.04,0.11,1.5,133.93,11.89,100.31,39.8,77.48,8.82,44.61,139.89,14.05,2,0.895444133494963,-1.06015487426809,0.323173115569902,1.8348333333333313,0.04293167495854051,21.742957746478865,3.8855633802817007,2.8855633802817007,17,0,4.257042253521134,2.8855633802817007,3,0.6285211267605668,0.3714788732394331,44.228873239436595,0.438855633802817
6220.6,7.8,26.74,2.37,0.001,3.71,1.96,1.5,8,0.04,0.03,1.5,10,13.01,110.27,40.37,69.29,7.95,116.63,140.97,14.69,2,1.25049159769385,-0.690679341220649,0.589647850695619,1.8418333333333354,0.04324013266998349,21.813380281690176,3.779929577464735,2.779929577464735,17,0,4.1866197183098235,2.779929577464735,3,0.5933098591549116,0.40669014084508837,44.44014084507053,0.4377992957746473
6221,7.18,25.41,2.31,0.44,3.7,1.84,1.21,8.23,0.04,0.12,1.5,131.72,13.57,106.08,44.24,75.89,8.54,46.03,141.43,13.2,2,0.813921795436023,-1.18643351957103,0.447236025275564,1.846499999999998,0.04344577114427851,21.860328638497645,3.7095070422535312,2.7095070422535312,17,0,4.139671361502354,2.7095070422535312,3,0.5698356807511771,0.4301643192488229,44.58098591549294,0.4370950704225353
6221.6,7.65,26.48,2.31,0.43,3.78,1.87,1.06,8.9,0.04,0.11,1.5,128.1,14.13,103.1,43.4,88.19,11.96,46.3,132.75,18.77,2,0.783193317413371,-1.00027040012733,0.169876275307598,1.8448181818181788,0.0433329700272478,21.930751173708956,3.603873239436566,2.603873239436566,17,0,4.069248826291044,2.603873239436566,3,0.5346244131455218,0.46537558685447816,44.79225352112687,0.43603873239436564
6222,6.94,24.68,2.33,1.46,3.67,1.72,0.99,6.66,0.03,0.02,1.5,10,12.21,91.17,47.55,80.74,7.75,48.12,111.06,17,2,0.748298086059361,-0.734589341719003,0.459057735047581,1.837909090909094,0.042976930063578736,21.977699530516425,3.533450704225362,2.533450704225362,17,0,4.022300469483574,2.533450704225362,3,0.5111502347417873,0.4888497652582127,44.933098591549275,0.4353345070422536
6222.6,6.52,25.21,1.96,0.001,3.57,1.82,1.01,10.65,0.05,0.06,1.5,10,11.25,107.82,32.57,96.79,7.22,97.37,173.4,13.37,2,1.02930924361464,-0.65096617785417,0.666769699537255,1.8275454545454515,0.042442870118074336,22.048122065727735,3.427816901408396,2.427816901408396,17,0,3.951877934272264,2.427816901408396,3,0.47593896713613204,0.524061032863868,45.14436619718321,0.43427816901408395
6223,7.95,26.9,2.4,0.48,3.72,1.66,1.43,8.4,0.04,0.02,1.5,126.96,10.77,88.1,50.28,75.8,11.55,48.68,137.82,10.89,2,0.997784156419211,-0.836974735670816,0.545214465630318,1.820636363636367,0.04208683015440528,22.095070422535205,3.3573943661971923,2.3573943661971923,17,0,3.904929577464795,2.3573943661971923,3,0.4524647887323975,0.5475352112676025,45.28521126760562,0.43357394366197194
6223.6,8.1,27.73,2.54,0.46,3.83,1.92,0.85,6.92,0.04,0.09,3.75,150.48,10.53,96.06,55.51,82.87,9.04,51.94,134.01,16.04,2,0.878161315798437,-0.904068583271453,-0.0238471213401218,1.8102727272727241,0.04155277020890088,22.165492957746515,3.2517605633802265,2.2517605633802265,17,0,3.8345070422534846,2.2517605633802265,3,0.4172535211267422,0.5827464788732578,45.496478873239546,0.43251760563380226
6224,4.83,19.16,1.47,2.02,3.4,1.7,0.52,15.29,0.05,0.02,1.5,10,10.41,89.56,50.96,65.93,5.61,32.11,112.77,16.33,2,0.053034108705176,-0.875273322876769,0.407364254909342,1.8033636363636396,0.041196730245231815,22.212441314553985,3.181338028169023,2.181338028169023,17,0,3.7875586854460153,2.181338028169023,3,0.39377934272300763,0.6062206572769924,45.637323943661954,0.43181338028169025
6224.6,7.97,26.84,2.57,0.001,3.93,2.03,1.44,6.94,0.03,0.02,1.5,10,10.29,97.65,50.92,67.04,9.27,50.16,115.82,14.57,2,0.963424474409034,-0.27545732932019,0.16385209485064,1.7929999999999968,0.040662670299727414,22.282863849765295,3.0757042253520575,2.0757042253520575,17,0,3.7171361502347047,2.0757042253520575,3,0.35856807511735245,0.6414319248826476,45.84859154929588,0.4307570422535206
6225,5.95,22.35,1.9,0.001,3.78,2.58,1.02,13,0.06,0.14,1.5,10,12.285,113.31,44.25,116.4,10.85,98.44,153.51,17.26,2,0.717724816213351,-0.695529714056666,-0.0596517783453626,1.7860909090909123,0.04030663033605836,22.329812206572765,3.005281690140854,2.005281690140854,17,0,3.670187793427236,2.005281690140854,3,0.3350938967136179,0.6649061032863821,45.98943661971829,0.4300528169014085
6225.6,6.86,24.87,2.27,0.001,3.62,1.83,1.17,9.26,0.04,0.08,1.5,10,13.2825,90.51,50.23,77.86,11.44,113.24,147.1,10.58,2,1.07077653667374,-0.625407544975393,0.548845381773268,1.7757272727272695,0.03977257039055396,22.400234741784075,2.899647887323888,1.899647887323888,17,0,3.599765258215925,1.899647887323888,3,0.2998826291079626,0.7001173708920374,46.200704225352226,0.4289964788732389
6226,6.22,25.85,1.87,0.001,3.4,1.61,1.39,10.93,0.04,0.06,1.5,10,13.78125,66.14,38.65,60.67,10.37,36.91,129.31,13.97,2,0.601392361700028,-0.337331196246429,0.379954357753239,1.768818181818185,0.039416530426884894,22.447183098591545,2.829225352112684,1.829225352112684,17,0,3.5528169014084563,1.829225352112684,3,0.27640845070422804,0.723591549295772,46.341549295774634,0.4282922535211268
6226.6,6.96,24.74,2.31,0.001,3.7,1.87,1.56,9.55,0.04,0.19,3.72,10,14.28,104.98,47.9,72.46,9.38,44.7,121.49,14.7,2,0.57779697119907,-0.747209115605347,-0.0955508748092469,1.7584545454545424,0.03888247048138049,22.517605633802855,2.7235915492957186,1.7235915492957186,17,0,3.4823943661971457,1.7235915492957186,3,0.24119718309857285,0.7588028169014271,46.55281690140856,0.4272359154929572
6227,5.75,19.43,1.83,0.001,3.46,1.88,1.23,16.28,0.06,0.17,1.5,10,12.905,84.93,48.62,56.83,9.41,92.1,117.87,8.48,2,0.435613963047973,-0.637142169573847,0.355720070693944,1.7515454545454576,0.03852643051771143,22.564553990610325,2.653169014084515,1.653169014084515,17,0,3.4354460093896764,1.653169014084515,3,0.2177230046948383,0.7822769953051617,46.69366197183097,0.42653169014084513
6227.6,7.37,25.72,2.26,0.43,3.68,2.11,1.15,9.2,0.04,0.2,1.5,127.85,12.2175,102.9,54.55,80.84,11.51,45.36,153.03,18.13,2,0.737755737654174,-1.07335452361569,0.0283851355492946,1.741181818181815,0.03799237057220703,22.634976525821635,2.547535211267549,1.5475352112675491,17,0,3.365023474178366,1.5475352112675491,3,0.182511737089183,0.817488262910817,46.9049295774649,0.42547535211267545
6228,6.31,24.8,1.95,0.66,3.61,1.89,1.44,9.31,0.05,0.14,1.5,126.06,11.87375,103.06,43.15,70.41,10.68,42.32,169.26,13.04,2,0.717780478347305,-1.18592519566699,0.469132097344621,1.7342727272727303,0.03763633060853797,22.681924882629104,2.477112676056345,1.477112676056345,17,0,3.318075117370897,1.477112676056345,3,0.15903755868544844,0.8409624413145516,47.04577464788731,0.42477112676056344
6228.6,7.2,24.75,2.31,0.001,3.77,2.03,1.38,8.98,0.04,0.18,1.5,10,11.701875,118.29,64.23,61.38,10.5,46.13,148.59,19.55,2,0.671473847718789,-0.750403848010536,-0.111058402242426,1.7239090909090877,0.03710227066303357,22.752347417840415,2.3714788732393797,1.3714788732393797,17,0,3.2476525821595867,1.3714788732393797,3,0.12382629107979326,0.8761737089202067,47.25704225352124,0.42371478873239377
6229,6.86,25.28,2.06,0.001,3.2,1.47,1.76,11.08,0.05,0.13,1.5,10,11.6159375,90.78,41,44.05,6.21,100.37,156.93,10.45,2,1.00604395429359,-0.764932982715551,0.887311970638589,1.7170000000000032,0.03674623069936451,22.79929577464788,2.301056338028176,1.301056338028176,17,0,3.2007042253521174,1.301056338028176,3,0.1003521126760587,0.8996478873239413,47.39788732394365,0.42301056338028176
6229.6,7.41,27.11,2.33,0.001,3.56,1.79,0.91,8.22,0.05,0.09,1.5,10,11.57296875,109.92,35.05,44.71,9.55,107.8,163.89,14.76,2,1.07893964388279,-0.481482045481617,0.615761342925577,1.7066363636363604,0.03621217075386011,22.869718309859195,2.1954225352112102,1.1954225352112102,17,0,3.130281690140807,1.1954225352112102,3,0.06514084507040341,0.9348591549295966,47.60915492957758,0.4219542253521121
6230,4.25,15.77,1.14,0.21,2.97,1.81,1.24,24.01,0.08,0.24,4.66,42.62,11.551484375,73.31,42.4,37.79,6.07,21.65,118.78,12.34,2,-0.46457817428189,-0.675292714551733,-0.260905774669974,1.6997272727272759,0.03585613079019105,22.91666666666666,2.1250000000000067,1.1250000000000067,17,0,3.0833333333333375,1.1250000000000067,3,0.04166666666666885,0.9583333333333311,47.749999999999986,0.42125000000000007
6230.6,6.59,24.92,2.03,0.43,3.25,1.72,1.07,10.63,0.05,0.14,1.5,140.64,11.5407421875,109.78,32.7,48.96,7.92,42.71,161.53,13.19,2,0.641333681594976,-1.09642159233791,0.605584963888517,1.689363636363633,0.03532207084468665,22.98708920187797,2.0193661971830412,1.0193661971830412,17,0,3.0129107981220273,1.0193661971830412,3,0.006455399061013667,0.9935446009389863,47.96126760563392,0.4201936619718304
6231,7.03,25.39,2.12,0.001,3.3,1.67,1.21,10.69,0.05,0.1,1.5,10,11.53537109375,94.38,42.33,49.71,11.33,103.12,162.78,5,2,0.993592584531512,-0.561861386822735,0.84433730000188,1.6824545454545485,0.03496603088101759,23.03411764705882,2.136470588235277,0.9658823529411807,16.863529411764723,0,3.034117647058819,1.0682352941176385,2.965882352941181,0,1,47.96588235294118,0.41931764705882363
6231.6,5.11,21.21,2.05,0.42,3.52,1.47,1.27,10.37,0.05,0.09,1.5,114.45,11.53,103.39,34.67,44.27,9.51,42.18,167.65,14.43,2,0.567018181533861,-0.979479876382487,0.621561873413108,1.672090909090906,0.03443197093551319,23.10470588235298,2.418823529411919,0.8952941176470203,16.58117647058808,0,3.1047058823529796,1.2094117647059595,2.8952941176470204,0,1,47.89529411764702,0.4179058823529404
6232,6.71,26.09,2.32,0.71,3.35,1.34,1.11,5.27,0.04,0.11,1.5,113.94,10.625,80.59,35.96,51.68,12.4,50.63,155.45,16.23,2,0.852152265404783,-0.690537988710637,0.633946114676286,1.6651818181818212,0.03407593097184412,23.15176470588235,2.6070588235293948,0.8482352941176513,16.392941176470604,0,3.1517647058823486,1.3035294117646974,2.8482352941176514,0,1,47.84823529411765,0.416964705882353
6232.6,5.99,24.12,2.08,0.001,3.26,1.16,1.17,8.62,0.04,0.06,3.71,10,10.1725,102.71,38.41,68.69,8.98,48.38,121.46,14.51,2,0.535244218813147,-0.425400132448402,0.297384326492871,1.7428571428572146,0.03667184466019452,23.22235294117651,2.8894117647060362,0.7776470588234909,16.110588235293964,0,3.222352941176509,1.4447058823530181,2.777647058823491,0,1,47.77764705882349,0.4155529411764698
6233,8.34,27.09,2.66,0.46,3.25,1.35,0.9,4.48,0.03,0.13,1.5,123.72,9.72,108.36,48.88,151.25,13.32,53.23,169.01,19.94,2,1.16555511434923,-0.986289851446883,0.401787038043633,1.8533333333333333,0.04063300970873559,23.26941176470588,3.077647058823512,0.730588235294122,15.922352941176488,0,3.269411764705878,1.538823529411756,2.730588235294122,0,1,47.73058823529412,0.41461176470588246
6233.6,1.02,4.72,0.52,0.04,1.91,0.87,0.3,38.86,0.15,0.02,1.5,10,11.385,86.27,37.3,17.02,10.64,13.74,38.27,9.55,4,-1.68260298518654,-0.370412478563523,0.101986378306246,2.019047619047763,0.046574757281556196,23.34000000000004,3.360000000000154,0.6599999999999615,15.639999999999846,0,3.3400000000000385,1.680000000000077,2.6599999999999615,0,1,47.65999999999996,0.41319999999999923
6234,7.32,28.06,2.31,0.49,3.3,1.32,1.81,6.91,0.03,0.18,1.5,144.93,13.05,97.15,30.62,73.11,7.96,47.64,170.11,7.24,2,1.11543981265892,-1.36204400995608,1.09736213319624,2.1295238095238815,0.05053592233009726,23.387058823529408,3.54823529411763,0.6129411764705925,15.45176470588237,0,3.3870588235294075,1.774117647058815,2.6129411764705925,0,1,47.61294117647059,0.41225882352941184
6234.6,6.66,26.05,2.1,0.45,3.25,1.47,1.1,9.36,0.04,0.13,1.5,127.51,11.625,103.75,38.41,80.57,10.89,43.24,167.62,13.81,2,0.780724886129138,-1.07170031852324,0.621693492297023,2.242187500000008,0.053882142857142226,23.457647058823568,3.8305882352942717,0.5423529411764321,15.169411764705728,0,3.457647058823568,1.9152941176471359,2.542352941176432,0,1,47.54235294117643,0.4108470588235286
6235,6.8,26.39,2.34,0.49,3.42,1.64,0.44,7.7,0.04,0.1,1.5,148.32,10.9125,94.78,50.13,77.62,12.42,52,140.53,17.41,2,0.710671781195367,-0.83823452744691,0.260356690658528,2.2465625000000036,0.05332934782608687,23.504705882352937,4.018823529411748,0.4952941176470631,14.981176470588252,0,3.504705882352937,2.009411764705874,2.495294117647063,0,1,47.49529411764706,0.4099058823529413
6235.6,7.24,27.48,2.5,0.52,3.62,1.72,1.1,6.29,0.03,0.06,1.5,162.55,10.55625,106.04,27.98,72.22,9.51,51.53,139.92,18.9,2,0.98194069899675,-0.858167127119399,0.483720808594267,2.253125000000007,0.05250015527950259,23.575294117647097,4.3011764705883895,0.42470588235290263,14.69882352941161,0,3.5752941176470974,2.1505882352941947,2.4247058823529026,0,1,47.4247058823529,0.40849411764705806
6236,6.81,27.35,2.29,0.001,3.52,1.71,1.06,7.32,0.03,0.07,1.5,10,10.2,106.78,42.59,64.49,9.02,48.42,126.04,16.93,2,0.76670343198333,-0.355559627241497,0.265989758825787,2.2575000000000025,0.05194736024844723,23.622352941176466,4.489411764705865,0.37764705882353367,14.510588235294135,0,3.6223529411764663,2.2447058823529327,2.3776470588235337,0,1,47.377647058823534,0.4075529411764707
6236.6,3.07,12.38,1.49,0.18,2.17,0.87,0.3,27.93,0.1,0.03,1.5,54.97,10.755,109.99,23.09,37.54,6.2,48.06,97.76,6.5,4,-0.511936838281619,-0.721021588651259,0.842041175570748,2.264062500000006,0.05111816770186294,23.692941176470626,4.771764705882507,0.3070588235293732,14.228235294117493,0,3.692941176470627,2.3858823529412536,2.307058823529373,0,1,47.307058823529374,0.40614117647058745
