"Depth_ft","Al_wt%","Si_wt%","K_wt%","Ti_wt%","Fe_wt%","S_wt%","Mg_wt%","Ca_wt%","Sr_wt%","P_wt%","Mo_ppm","V_ppm","U_ppm","Ni_ppm","Cu_ppm","Zn_ppm","Th_ppm","Rb_ppm","Zr_ppm","Pb_ppm","Chemofacies","Formation","Core","chemofacies","Al_ppm","K/Al","Mg/Al","Rb/Al","Si/Al","Ti/Al","Zr/Al","Si/Ti","Cu/Al","Fe/Al","Ni/Al","Mo/Al","S/Al","U/Al","Zn/Al","Si/Ca","SGR","Sr/Ca","V/Al","Depth_ft","Factor1","Factor2","Factor3"
7902.6,6.94,23.25,1.97,0.001,2.93,2.37,1.43,12.66,0.05,0.02,1.5,10,2,15,7.5,7.5,15.450947265625,36.75,102.2,5,3,"Point Pleasant FM","Washinton",3,69400,0.28,0.21,0.00053,3.4,0.00014,0.0015,23000,0.00011,0.42,0.00022,2.2e-05,0.34,2.9e-05,0.00011,1.8,109.3237890625,0.0039,0.00014,7902.6,0.506716880546134,1.3725677904395,0.268394610637342
7903,6.1,23.22,2.01,0.001,2.35,1.25,0.64,12.65,0.04,0.02,1.5,10,10.09,15,7.5,75.6,15.4504736328125,41.01,88.87,19.11,3,"Point Pleasant FM","Washinton",3,61000,0.33,0.1,0.00067,3.8,0.00016,0.0015,23000,0.00012,0.39,0.00025,2.5e-05,0.2,0.00017,0.0012,1.8,174.68189453125,0.0032,0.00016,7903,0.373203170346174,0.820906000905457,0.303429318241264
7903.6,6.1,23.22,2.01,0.001,2.35,1.25,0.64,12.65,0.04,0.02,1.5,10,10.09,15,7.5,75.6,15.4504736328125,41.01,88.87,19.11,3,"Point Pleasant FM","Washinton",3,61000,0.33,0.1,0.00067,3.8,0.00016,0.0015,23000,0.00012,0.39,0.00025,2.5e-05,0.2,0.00017,0.0012,1.8,174.68189453125,0.0032,0.00016,7903.6,0.373203170346174,0.820906000905457,0.303429318241264
7904,6.22,23.03,1.88,0.001,2.32,1.2,0.65,13.7,0.05,0.02,1.5,10,2,15,42.8,77.1,15.45,36.43,106.69,15.81,3,"Point Pleasant FM","Washinton",3,62200,0.3,0.1,0.00059,3.7,0.00016,0.0017,23000,0.00069,0.37,0.00024,2.4e-05,0.19,3.2e-05,0.0012,1.7,107.88,0.0036,0.00016,7904,0.344121581654936,0.92251861488434,0.147795626459095
7904.6,6.22,23.03,1.88,0.001,2.32,1.2,0.65,13.7,0.05,0.02,1.5,10,2,15,42.8,77.1,15.45,36.43,106.69,15.81,3,"Point Pleasant FM","Washinton",3,62200,0.3,0.1,0.00059,3.7,0.00016,0.0017,23000,0.00069,0.37,0.00024,2.4e-05,0.19,3.2e-05,0.0012,1.7,107.88,0.0036,0.00016,7904.6,0.344121581654936,0.92251861488434,0.147795626459095
7905,4.75,22.6,1.62,0.001,2.59,1.72,0.4,13.02,0.04,0.02,1.5,10,2,15,7.5,7.5,19.255,35.52,100.27,5,3,"Point Pleasant FM","Washinton",3,47500,0.34,0.084,0.00075,4.8,0.00021,0.0021,23000,0.00016,0.55,0.00032,3.2e-05,0.36,4.2e-05,0.00016,1.7,118.94,0.0031,0.00021,7905,0.138424795457051,1.48117098544794,0.353888477179129
7905.6,4.75,22.6,1.62,0.001,2.59,1.72,0.4,13.02,0.04,0.02,1.5,10,2,15,7.5,7.5,19.255,35.52,100.27,5,3,"Point Pleasant FM","Washinton",3,47500,0.34,0.084,0.00075,4.8,0.00021,0.0021,23000,0.00016,0.55,0.00032,3.2e-05,0.36,4.2e-05,0.00016,1.7,118.94,0.0031,0.00021,7905.6,0.138424795457051,1.48117098544794,0.353888477179129
7906,5.09,16.55,1.27,0.001,1.99,1.36,0.73,23.94,0.09,0.02,1.5,10,2,15,7.5,7.5,21.1575,22.75,59.94,5,3,"Point Pleasant FM","Washinton",4,50900,0.25,0.14,0.00045,3.3,2e-04,0.0012,17000,0.00015,0.39,0.00029,2.9e-05,0.27,3.9e-05,0.00015,0.69,120.95,0.0038,2e-04,7906,-0.493225984834374,1.42741599069114,0.232688733897841
7906.6,5.09,16.55,1.27,0.001,1.99,1.36,0.73,23.94,0.09,0.02,1.5,10,2,15,7.5,7.5,21.1575,22.75,59.94,5,3,"Point Pleasant FM","Washinton",4,50900,0.25,0.14,0.00045,3.3,2e-04,0.0012,17000,0.00015,0.39,0.00029,2.9e-05,0.27,3.9e-05,0.00015,0.69,120.95,0.0038,2e-04,7906.6,-0.493225984834374,1.42741599069114,0.232688733897841
7907,5.09,16.55,1.27,0.001,1.99,1.36,0.73,23.94,0.09,0.02,1.5,10,2,15,7.5,7.5,21.1575,22.75,59.94,5,3,"Point Pleasant FM","Washinton",4,50900,0.25,0.14,0.00045,3.3,2e-04,0.0012,17000,0.00015,0.39,0.00029,2.9e-05,0.27,3.9e-05,0.00015,0.69,120.95,0.0038,2e-04,7907,-0.493225984834374,1.42741599069114,0.232688733897841
7907.6,5.09,16.55,1.27,0.001,1.99,1.36,0.73,23.94,0.09,0.02,1.5,10,2,15,7.5,7.5,21.1575,22.75,59.94,5,3,"Point Pleasant FM","Washinton",4,50900,0.25,0.14,0.00045,3.3,2e-04,0.0012,17000,0.00015,0.39,0.00029,2.9e-05,0.27,3.9e-05,0.00015,0.69,120.95,0.0038,2e-04,7907.6,-0.493225984834374,1.42741599069114,0.232688733897841
7908,4.85,19,1.74,0.001,2.03,1.15,0.83,17.33,0.06,0.02,1.5,10,2,15,7.5,7.5,22.10875,33,82.56,5,3,"Point Pleasant FM","Washinton",3,48500,0.36,0.17,0.00068,3.9,0.00021,0.0017,19000,0.00015,0.42,0.00031,3.1e-05,0.24,4.1e-05,0.00015,1.1,132.275,0.0035,0.00021,7908,-0.0731042618668327,1.41374809479561,0.477528975720114
7908.6,4.85,19,1.74,0.001,2.03,1.15,0.83,17.33,0.06,0.02,1.5,10,2,15,7.5,7.5,22.10875,33,82.56,5,3,"Point Pleasant FM","Washinton",3,48500,0.36,0.17,0.00068,3.9,0.00021,0.0017,19000,0.00015,0.42,0.00031,3.1e-05,0.24,4.1e-05,0.00015,1.1,132.275,0.0035,0.00021,7908.6,-0.0731042618668327,1.41374809479561,0.477528975720114
7909,4.85,19,1.74,0.001,2.03,1.15,0.83,17.33,0.06,0.02,1.5,10,2,15,7.5,7.5,22.10875,33,82.56,5,3,"Point Pleasant FM","Washinton",3,48500,0.36,0.17,0.00068,3.9,0.00021,0.0017,19000,0.00015,0.42,0.00031,3.1e-05,0.24,4.1e-05,0.00015,1.1,132.275,0.0035,0.00021,7909,-0.0731042618668327,1.41374809479561,0.477528975720114
7909.3,6.05,18.43,1.78,0.001,4.7,5.17,0.67,16.84,0.05,0.02,8.32,10,2,15,47.75,24.6,22.584375,35,76.51,79.4,3,"Point Pleasant FM","Washinton",1,60500,0.29,0.11,0.00058,3,0.00017,0.0013,18000,0.00079,0.78,0.00025,0.00014,0.85,3.3e-05,0.00041,1.1,134.8175,0.003,0.00017,7909.3,-0.50429803963701,2.38982175088625,-4.55056840807129
7909.6,6.05,18.43,1.78,0.001,4.7,5.17,0.67,16.84,0.05,0.02,8.32,10,2,15,47.75,24.6,22.584375,35,76.51,79.4,3,"Point Pleasant FM","Washinton",1,60500,0.29,0.11,0.00058,3,0.00017,0.0013,18000,0.00079,0.78,0.00025,0.00014,0.85,3.3e-05,0.00041,1.1,134.8175,0.003,0.00017,7909.6,-0.50429803963701,2.38982175088625,-4.55056840807129
7910,6.73,22.64,2.1,0.001,2.49,1.15,0.74,12.25,0.04,0.02,1.5,10,2,15,36.07,49.12,22.8221875,41.07,90.95,28.17,3,"Point Pleasant FM","Washinton",3,67300,0.31,0.11,0.00061,3.4,0.00015,0.0014,23000,0.00054,0.37,0.00022,2.2e-05,0.17,3e-05,0.00073,1.8,140.88875,0.0033,0.00015,7910,0.291275100731414,1.38025457009306,-0.322471254208071
7910.6,6.73,22.64,2.1,0.001,2.49,1.15,0.74,12.25,0.04,0.02,1.5,10,2,15,36.07,49.12,22.8221875,41.07,90.95,28.17,3,"Point Pleasant FM","Washinton",3,67300,0.31,0.11,0.00061,3.4,0.00015,0.0014,23000,0.00054,0.37,0.00022,2.2e-05,0.17,3e-05,0.00073,1.8,140.88875,0.0033,0.00015,7910.6,0.291275100731414,1.38025457009306,-0.322471254208071
7911,5.08,16.48,1.49,0.001,7.52,11.11,1.02,13.59,0.05,0.02,42.88,10,2,115.36,109.57,67.695,22.94109375,34.17,91.01,109.41,2,"Point Pleasant FM","Washinton",5,50800,0.29,0.2,0.00067,3.2,2e-04,0.0018,16000,0.0022,1.5,0.0023,0.00084,2.2,3.9e-05,0.0013,1.2,131.604375,0.0037,2e-04,7911,-1.89725286472908,2.38023036099812,-12.2781292070838
7911.6,5.08,16.48,1.49,0.001,7.52,11.11,1.02,13.59,0.05,0.02,42.88,10,2,115.36,109.57,67.695,22.94109375,34.17,91.01,109.41,2,"Point Pleasant FM","Washinton",5,50800,0.29,0.2,0.00067,3.2,2e-04,0.0018,16000,0.0022,1.5,0.0023,0.00084,2.2,3.9e-05,0.0013,1.2,131.604375,0.0037,2e-04,7911.6,-1.89725286472908,2.38023036099812,-12.2781292070838
7912,6.71,23.42,1.86,0.001,2.85,2.52,0.77,13.52,0.05,0.02,1.5,10,2,15,49.02,86.27,23.000546875,36.6,107.67,46.13,3,"Point Pleasant FM","Washinton",3,67100,0.28,0.11,0.00055,3.5,0.00015,0.0016,23000,0.00073,0.42,0.00022,2.2e-05,0.38,3e-05,0.0013,1.7,137.7621875,0.0037,0.00015,7912,0.20998192381738,1.455426730411,-1.48993306653549
7912.6,6.71,23.42,1.86,0.001,2.85,2.52,0.77,13.52,0.05,0.02,1.5,10,2,15,49.02,86.27,23.000546875,36.6,107.67,46.13,3,"Point Pleasant FM","Washinton",3,67100,0.28,0.11,0.00055,3.5,0.00015,0.0016,23000,0.00073,0.42,0.00022,2.2e-05,0.38,3e-05,0.0013,1.7,137.7621875,0.0037,0.00015,7912.6,0.20998192381738,1.455426730411,-1.48993306653549
7913,6.71,23.42,1.86,0.001,2.85,2.52,0.77,13.52,0.05,0.02,1.5,10,2,15,49.02,86.27,23.000546875,36.6,107.67,46.13,3,"Point Pleasant FM","Washinton",3,67100,0.28,0.11,0.00055,3.5,0.00015,0.0016,23000,0.00073,0.42,0.00022,2.2e-05,0.38,3e-05,0.0013,1.7,137.7621875,0.0037,0.00015,7913,0.20998192381738,1.455426730411,-1.48993306653549
7913.6,6.71,23.42,1.86,0.001,2.85,2.52,0.77,13.52,0.05,0.02,1.5,10,2,15,49.02,86.27,23.000546875,36.6,107.67,46.13,3,"Point Pleasant FM","Washinton",3,67100,0.28,0.11,0.00055,3.5,0.00015,0.0016,23000,0.00073,0.42,0.00022,2.2e-05,0.38,3e-05,0.0013,1.7,137.7621875,0.0037,0.00015,7913.6,0.20998192381738,1.455426730411,-1.48993306653549
7914,6.11,20.57,1.96,0.001,2.87,2.65,0.74,13.4,0.04,0.02,1.5,10,2,15,42.79,78.16,23.0302734375,41.64,92.58,21.82,3,"Point Pleasant FM","Washinton",3,61100,0.32,0.12,0.00068,3.4,0.00016,0.0015,21000,7e-04,0.47,0.00025,2.5e-05,0.43,3.3e-05,0.0013,1.5,139.48109375,0.003,0.00016,7914,0.234156743390138,1.41539376702073,-0.83898794403819
7914.6,6.11,20.57,1.96,0.001,2.87,2.65,0.74,13.4,0.04,0.02,1.5,10,2,15,42.79,78.16,23.0302734375,41.64,92.58,21.82,3,"Point Pleasant FM","Washinton",3,61100,0.32,0.12,0.00068,3.4,0.00016,0.0015,21000,7e-04,0.47,0.00025,2.5e-05,0.43,3.3e-05,0.0013,1.5,139.48109375,0.003,0.00016,7914.6,0.234156743390138,1.41539376702073,-0.83898794403819
7915,5.54,19.1,1.69,0.001,2.38,1.53,0.92,17.94,0.05,0.02,1.5,10,2,15,7.5,7.5,23.04513671875,31.68,91.88,5,3,"Point Pleasant FM","Washinton",3,55400,0.31,0.17,0.00057,3.4,0.00018,0.0017,19000,0.00014,0.43,0.00027,2.7e-05,0.28,3.6e-05,0.00014,1.1,135.220546875,0.0028,0.00018,7915,0.023340792698458,1.50509272936993,0.319328079773454
7915.6,5.54,19.1,1.69,0.001,2.38,1.53,0.92,17.94,0.05,0.02,1.5,10,2,15,7.5,7.5,23.04513671875,31.68,91.88,5,3,"Point Pleasant FM","Washinton",3,55400,0.31,0.17,0.00057,3.4,0.00018,0.0017,19000,0.00014,0.43,0.00027,2.7e-05,0.28,3.6e-05,0.00014,1.1,135.220546875,0.0028,0.00018,7915.6,0.023340792698458,1.50509272936993,0.319328079773454
7916,2.48,7.88,0.61,0.001,1.9,1.87,1.18,34.58,0.1,0.02,1.5,10,2,15,7.5,7.5,23.052568359375,12.96,1.5,5,5,"Point Pleasant FM","Washinton",4,24800,0.25,0.48,0.00052,3.2,4e-04,6e-05,7900,3e-04,0.77,6e-04,6e-05,0.75,8.1e-05,3e-04,0.23,117.9702734375,0.0029,4e-04,7916,-1.30875136012128,1.46060087438136,-0.327950805851061
7916.6,2.48,7.88,0.61,0.001,1.9,1.87,1.18,34.58,0.1,0.02,1.5,10,2,15,7.5,7.5,23.052568359375,12.96,1.5,5,5,"Point Pleasant FM","Washinton",4,24800,0.25,0.48,0.00052,3.2,4e-04,6e-05,7900,3e-04,0.77,6e-04,6e-05,0.75,8.1e-05,3e-04,0.23,117.9702734375,0.0029,4e-04,7916.6,-1.30875136012128,1.46060087438136,-0.327950805851061
7917,3.56,13.28,1.5,0.001,2.06,1.26,0.64,19.13,0.07,0.02,1.5,10,2,15,34.24,36.35,23.0562841796875,33.06,90.7,19.12,3,"Point Pleasant FM","Washinton",3,35600,0.42,0.18,0.00093,3.7,0.00028,0.0025,13000,0.00096,0.58,0.00042,4.2e-05,0.35,5.6e-05,0.001,0.69,132.22513671875,0.0037,0.00028,7917,-0.407008929269598,1.23247483954531,-0.2428038444686
7917.6,3.56,13.28,1.5,0.001,2.06,1.26,0.64,19.13,0.07,0.02,1.5,10,2,15,34.24,36.35,23.0562841796875,33.06,90.7,19.12,3,"Point Pleasant FM","Washinton",3,35600,0.42,0.18,0.00093,3.7,0.00028,0.0025,13000,0.00096,0.58,0.00042,4.2e-05,0.35,5.6e-05,0.001,0.69,132.22513671875,0.0037,0.00028,7917.6,-0.407008929269598,1.23247483954531,-0.2428038444686
7918,6.5,21.55,2.03,0.001,2.99,2.42,0.45,13.99,0.09,0.42,1.5,10,11.23,94.55,58.61,58.61,23.06,30.6,95.96,36.11,1,"Point Pleasant FM","Washinton",2,65000,0.31,0.069,0.00047,3.3,0.00015,0.0015,22000,9e-04,0.46,0.0015,2.3e-05,0.37,0.00017,9e-04,1.5,214.56,0.0064,0.00015,7918,-0.397137084144161,0.0243793091595749,-1.45627963966979
7918.6,6.5,21.55,2.03,0.001,2.99,2.42,0.45,13.99,0.09,0.42,1.5,10,11.23,94.55,58.61,58.61,23.06,30.6,95.96,36.11,1,"Point Pleasant FM","Washinton",2,65000,0.31,0.069,0.00047,3.3,0.00015,0.0015,22000,9e-04,0.46,0.0015,2.3e-05,0.37,0.00017,9e-04,1.5,214.56,0.0064,0.00015,7918.6,-0.397137084144161,0.0243793091595749,-1.45627963966979
7919,6.5,21.55,2.03,0.001,2.99,2.42,0.45,13.99,0.09,0.42,1.5,10,11.23,94.55,58.61,58.61,23.06,30.6,95.96,36.11,1,"Point Pleasant FM","Washinton",2,65000,0.31,0.069,0.00047,3.3,0.00015,0.0015,22000,9e-04,0.46,0.0015,2.3e-05,0.37,0.00017,9e-04,1.5,214.56,0.0064,0.00015,7919,-0.397137084144161,0.0243793091595749,-1.45627963966979
7919.6,6.5,21.55,2.03,0.001,2.99,2.42,0.45,13.99,0.09,0.42,1.5,10,11.23,94.55,58.61,58.61,23.06,30.6,95.96,36.11,1,"Point Pleasant FM","Washinton",2,65000,0.31,0.069,0.00047,3.3,0.00015,0.0015,22000,9e-04,0.46,0.0015,2.3e-05,0.37,0.00017,9e-04,1.5,214.56,0.0064,0.00015,7919.6,-0.397137084144161,0.0243793091595749,-1.45627963966979
7920,6.01,19.4,1.98,0.001,3.33,5.01,0.56,15.09,0.05,0.02,1.5,10,2,74.95,41.64,27.12,20.59,39.6,69.88,45.55,3,"Point Pleasant FM","Washinton",3,60100,0.33,0.093,0.00066,3.2,0.00017,0.0012,19000,0.00069,0.55,0.0012,2.5e-05,0.83,3.3e-05,0.00045,1.3,130.04,0.0033,0.00017,7920,-0.222696363336185,1.57458292063127,-2.51303165455557
7920.6,6.01,19.4,1.98,0.001,3.33,5.01,0.56,15.09,0.05,0.02,1.5,10,2,74.95,41.64,27.12,20.59,39.6,69.88,45.55,3,"Point Pleasant FM","Washinton",3,60100,0.33,0.093,0.00066,3.2,0.00017,0.0012,19000,0.00069,0.55,0.0012,2.5e-05,0.83,3.3e-05,0.00045,1.3,130.04,0.0033,0.00017,7920.6,-0.222696363336185,1.57458292063127,-2.51303165455557
7921,4.78,17.3,1.65,0.001,2.03,2.08,0.3,20.25,0.06,0.02,1.5,10,2,15,30.34,72.13,19.355,31.49,76.53,19,3,"Point Pleasant FM","Washinton",3,47800,0.35,0.063,0.00066,3.6,0.00021,0.0016,17000,0.00063,0.42,0.00031,3.1e-05,0.44,4.2e-05,0.0015,0.85,119.82,0.003,0.00021,7921,-0.250077250611505,1.33525690305732,-0.50406972296184
7921.6,4.78,17.3,1.65,0.001,2.03,2.08,0.3,20.25,0.06,0.02,1.5,10,2,15,30.34,72.13,19.355,31.49,76.53,19,3,"Point Pleasant FM","Washinton",3,47800,0.35,0.063,0.00066,3.6,0.00021,0.0016,17000,0.00063,0.42,0.00031,3.1e-05,0.44,4.2e-05,0.0015,0.85,119.82,0.003,0.00021,7921.6,-0.250077250611505,1.33525690305732,-0.50406972296184
7922,5.92,21.04,1.94,0.001,2.48,2.86,0.62,14.92,0.05,0.02,1.5,10,2,68.22,34.47,113.69,18.7375,39.26,93.04,25.33,3,"Point Pleasant FM","Washinton",3,59200,0.33,0.1,0.00066,3.6,0.00017,0.0016,21000,0.00058,0.42,0.0012,2.5e-05,0.48,3.4e-05,0.0019,1.4,121.99,0.0034,0.00017,7922,0.145468158160698,0.937243063073906,-0.875507687873818
7922.6,5.92,21.04,1.94,0.001,2.48,2.86,0.62,14.92,0.05,0.02,1.5,10,2,68.22,34.47,113.69,18.7375,39.26,93.04,25.33,3,"Point Pleasant FM","Washinton",3,59200,0.33,0.1,0.00066,3.6,0.00017,0.0016,21000,0.00058,0.42,0.0012,2.5e-05,0.48,3.4e-05,0.0019,1.4,121.99,0.0034,0.00017,7922.6,0.145468158160698,0.937243063073906,-0.875507687873818
7923,5.21,17.48,1.7,0.001,1.99,1.48,0.6,17.5,0.06,0.02,1.5,10,2,68.17,43.58,69.35,18.42875,33.71,98.98,15.77,3,"Point Pleasant FM","Washinton",3,52100,0.33,0.12,0.00065,3.4,0.00019,0.0019,17000,0.00084,0.38,0.0013,2.9e-05,0.28,3.8e-05,0.0013,1,116.915,0.0034,0.00019,7923,-0.112108601891379,0.622369132197162,-0.099418293152427
7923.6,5.21,17.48,1.7,0.001,1.99,1.48,0.6,17.5,0.06,0.02,1.5,10,2,68.17,43.58,69.35,18.42875,33.71,98.98,15.77,3,"Point Pleasant FM","Washinton",3,52100,0.33,0.12,0.00065,3.4,0.00019,0.0019,17000,0.00084,0.38,0.0013,2.9e-05,0.28,3.8e-05,0.0013,1,116.915,0.0034,0.00019,7923.6,-0.112108601891379,0.622369132197162,-0.099418293152427
7924,5.31,14.93,1.44,0.001,2.52,2.37,0.89,24.88,0.08,0.02,4.63,10,2,15,7.5,25.01,18.274375,25.54,57.08,25.19,3,"Point Pleasant FM","Washinton",3,53100,0.27,0.17,0.00048,2.8,0.00019,0.0011,15000,0.00014,0.47,0.00028,8.7e-05,0.45,3.8e-05,0.00047,0.6,112.1375,0.0032,0.00019,7924,-0.564286977182602,1.65641367066802,-1.09090630784074
7924.6,5.31,14.93,1.44,0.001,2.52,2.37,0.89,24.88,0.08,0.02,4.63,10,2,15,7.5,25.01,18.274375,25.54,57.08,25.19,3,"Point Pleasant FM","Washinton",3,53100,0.27,0.17,0.00048,2.8,0.00019,0.0011,15000,0.00014,0.47,0.00028,8.7e-05,0.45,3.8e-05,0.00047,0.6,112.1375,0.0032,0.00019,7924.6,-0.564286977182602,1.65641367066802,-1.09090630784074
7925,5.31,14.93,1.44,0.001,2.52,2.37,0.89,24.88,0.08,0.02,4.63,10,2,15,7.5,25.01,18.274375,25.54,57.08,25.19,3,"Point Pleasant FM","Washinton",3,53100,0.27,0.17,0.00048,2.8,0.00019,0.0011,15000,0.00014,0.47,0.00028,8.7e-05,0.45,3.8e-05,0.00047,0.6,112.1375,0.0032,0.00019,7925,-0.564286977182602,1.65641367066802,-1.09090630784074
7925.6,5.31,14.93,1.44,0.001,2.52,2.37,0.89,24.88,0.08,0.02,4.63,10,2,15,7.5,25.01,18.274375,25.54,57.08,25.19,3,"Point Pleasant FM","Washinton",3,53100,0.27,0.17,0.00048,2.8,0.00019,0.0011,15000,0.00014,0.47,0.00028,8.7e-05,0.45,3.8e-05,0.00047,0.6,112.1375,0.0032,0.00019,7925.6,-0.564286977182602,1.65641367066802,-1.09090630784074
7926,0.7,2.14,0.05,0.001,2.485,0.37,0.3,44.33,0.03,0.02,1.5,10,2,15,7.5,7.5,18.1971875,1.5,1.5,5,5,"Point Pleasant FM","Washinton",4,7000,0.071,0.43,0.00021,3.1,0.0014,0.00021,2100,0.0011,3.6,0.0021,0.00021,0.53,0.00029,0.0011,0.048,89.58875,0.00068,0.0014,7926,-1.59486828710386,1.33880391765589,0.159283257962489
7926.6,0.7,2.14,0.05,0.001,2.485,0.37,0.3,44.33,0.03,0.02,1.5,10,2,15,7.5,7.5,18.1971875,1.5,1.5,5,5,"Point Pleasant FM","Washinton",4,7000,0.071,0.43,0.00021,3.1,0.0014,0.00021,2100,0.0011,3.6,0.0021,0.00021,0.53,0.00029,0.0011,0.048,89.58875,0.00068,0.0014,7926.6,-1.59486828710386,1.33880391765589,0.159283257962489
7927,5.06,15.71,1.55,0.001,2.45,1.43,1.37,19.77,0.07,0.02,1.5,10,2,15,7.5,7.5,18.15859375,31.47,71.25,5,3,"Point Pleasant FM","Washinton",3,50600,0.31,0.27,0.00062,3.1,2e-04,0.0014,16000,0.00015,0.48,3e-04,3e-05,0.28,4e-05,0.00015,0.79,113.434375,0.0035,2e-04,7927,-0.132322594980703,1.28235638551532,0.37939023305112
7927.6,5.06,15.71,1.55,0.001,2.45,1.43,1.37,19.77,0.07,0.02,1.5,10,2,15,7.5,7.5,18.15859375,31.47,71.25,5,3,"Point Pleasant FM","Washinton",3,50600,0.31,0.27,0.00062,3.1,2e-04,0.0014,16000,0.00015,0.48,3e-04,3e-05,0.28,4e-05,0.00015,0.79,113.434375,0.0035,2e-04,7927.6,-0.132322594980703,1.28235638551532,0.37939023305112
7928,1.89,6.51,0.5,0.001,0.9,0.9,0.76,37.72,0.04,0.02,1.5,10,2,15,7.5,19.46,18.139296875,8.3,26.06,5,5,"Point Pleasant FM","Washinton",4,18900,0.26,0.4,0.00044,3.4,0.00053,0.0014,6500,4e-04,0.48,0.00079,7.9e-05,0.48,0.00011,0.001,0.17,96.5571875,0.0011,0.00053,7928,-1.2395899012595,1.19970311534937,0.265969187016215
7928.6,1.89,6.51,0.5,0.001,0.9,0.9,0.76,37.72,0.04,0.02,1.5,10,2,15,7.5,19.46,18.139296875,8.3,26.06,5,5,"Point Pleasant FM","Washinton",4,18900,0.26,0.4,0.00044,3.4,0.00053,0.0014,6500,4e-04,0.48,0.00079,7.9e-05,0.48,0.00011,0.001,0.17,96.5571875,0.0011,0.00053,7928.6,-1.2395899012595,1.19970311534937,0.265969187016215
7929,1.89,6.51,0.5,0.001,0.9,0.9,0.76,37.72,0.04,0.02,1.5,10,2,15,7.5,19.46,18.139296875,8.3,26.06,5,5,"Point Pleasant FM","Washinton",4,18900,0.26,0.4,0.00044,3.4,0.00053,0.0014,6500,4e-04,0.48,0.00079,7.9e-05,0.48,0.00011,0.001,0.17,96.5571875,0.0011,0.00053,7929,-1.2395899012595,1.19970311534937,0.265969187016215
7929.6,1.89,6.51,0.5,0.001,0.9,0.9,0.76,37.72,0.04,0.02,1.5,10,2,15,7.5,19.46,18.139296875,8.3,26.06,5,5,"Point Pleasant FM","Washinton",4,18900,0.26,0.4,0.00044,3.4,0.00053,0.0014,6500,4e-04,0.48,0.00079,7.9e-05,0.48,0.00011,0.001,0.17,96.5571875,0.0011,0.00053,7929.6,-1.2395899012595,1.19970311534937,0.265969187016215
7930,0.4,1.18,1.385,0.001,0.28,0.15,0.3,46.66,0.06,0.02,1.5,10,2,15,7.5,7.5,18.1296484375,1.5,1.5,5,5,"Point Pleasant FM","Washinton",4,4000,3.5,0.75,0.00038,2.9,0.0025,0.00038,1200,0.0019,0.7,0.0038,0.00038,0.37,5e-04,0.0019,0.025,110.67859375,0.0013,0.0025,7930,-1.64315698689883,1.24892540013043,0.416245501763341
7930.6,0.4,1.18,1.385,0.001,0.28,0.15,0.3,46.66,0.06,0.02,1.5,10,2,15,7.5,7.5,18.1296484375,1.5,1.5,5,5,"Point Pleasant FM","Washinton",4,4000,3.5,0.75,0.00038,2.9,0.0025,0.00038,1200,0.0019,0.7,0.0038,0.00038,0.37,5e-04,0.0019,0.025,110.67859375,0.0013,0.0025,7930.6,-1.64315698689883,1.24892540013043,0.416245501763341
7931,7.52,20.73,2.27,0.001,3.52,2.18,1.11,11.12,0.03,0.42,1.5,10,2,15,7.5,36.9,18.12,44.78,101.47,14.16,4,"Point Pleasant FM","Washinton",3,75200,0.3,0.15,6e-04,2.8,0.00013,0.0013,21000,1e-04,0.47,2e-04,2e-05,0.29,2.7e-05,0.00049,1.9,124.8,0.0027,0.00013,7931,0.420956707927929,1.34934981065137,-0.268699233718954
7931.6,7.52,20.73,2.27,0.001,3.52,2.18,1.11,11.12,0.03,0.42,1.5,10,2,15,7.5,36.9,18.12,44.78,101.47,14.16,4,"Point Pleasant FM","Washinton",3,75200,0.3,0.15,6e-04,2.8,0.00013,0.0013,21000,1e-04,0.47,2e-04,2e-05,0.29,2.7e-05,0.00049,1.9,124.8,0.0027,0.00013,7931.6,0.420956707927929,1.34934981065137,-0.268699233718954
7932,7.52,20.73,2.27,0.001,3.52,2.18,1.11,11.12,0.03,0.42,1.5,10,2,15,7.5,36.9,18.12,44.78,101.47,14.16,4,"Point Pleasant FM","Washinton",3,75200,0.3,0.15,6e-04,2.8,0.00013,0.0013,21000,1e-04,0.47,2e-04,2e-05,0.29,2.7e-05,0.00049,1.9,124.8,0.0027,0.00013,7932,0.420956707927929,1.34934981065137,-0.268699233718954
7932.6,7.52,20.73,2.27,0.001,3.52,2.18,1.11,11.12,0.03,0.42,1.5,10,2,15,7.5,36.9,18.12,44.78,101.47,14.16,4,"Point Pleasant FM","Washinton",3,75200,0.3,0.15,6e-04,2.8,0.00013,0.0013,21000,1e-04,0.47,2e-04,2e-05,0.29,2.7e-05,0.00049,1.9,124.8,0.0027,0.00013,7932.6,0.420956707927929,1.34934981065137,-0.268699233718954
7933,1.68,6.28,0.35,0.001,2.125,0.7,0.3,38.11,0.14,0.14,1.5,10,2,15,7.5,7.5,17.22,1.5,1.5,5,5,"Point Pleasant FM","Washinton",4,16800,0.21,0.18,8.9e-05,3.7,6e-04,8.9e-05,6300,0.00045,1.3,0.00089,8.9e-05,0.42,0.00012,0.00045,0.16,90.48,0.0037,6e-04,7933,-1.72065678669623,1.18019661366856,0.00962910784702943
